"Notes","County","County Code","2023 Urbanization","2023 Urbanization Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Jefferson County, KY","21111","Large Central Metro","1","2019","2019",73,766757,9.5,7.5,12.0
,"Jefferson County, KY","21111","Large Central Metro","1","2020","2020",104,767452,13.6,10.9,16.2
,"Jefferson County, KY","21111","Large Central Metro","1","2021","2021",97,777874,12.5,10.1,15.2
,"Jefferson County, KY","21111","Large Central Metro","1","2022","2022",64,Not Available,Not Available,Not Available,Not Available
,"Jefferson County, KY","21111","Large Central Metro","1","2023","2023",43,Not Available,Not Available,Not Available,Not Available
,"Jefferson County, KY","21111","Large Central Metro","1","2024 ","2024",32,Not Available,Not Available,Not Available,Not Available
,"Kenton County, KY","21117","Large Fringe Metro","2","2018","2018",11,166051,6.6,3.3,11.9
,"Kenton County, KY","21117","Large Fringe Metro","2","2019","2019",14,166998,8.4,4.6,14.1
,"Kenton County, KY","21117","Large Fringe Metro","2","2020","2020",26,167949,15.5,10.1,22.7
,"Kenton County, KY","21117","Large Fringe Metro","2","2021","2021",13,169495,7.7,4.1,13.1
,"Kenton County, KY","21117","Large Fringe Metro","2","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Kenton County, KY","21117","Large Fringe Metro","2","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Knott County, KY","21119","NonCore (Nonmetro)","6","2020","2020",11,14512,75.8,37.8,135.6
,"Madison County, KY","21151","Micropolitan (Nonmetro)","5","2018","2018",12,92368,13.0,6.7,22.7
,"Madison County, KY","21151","Micropolitan (Nonmetro)","5","2019","2019",15,92987,16.1,9.0,26.6
,"Madison County, KY","21151","Micropolitan (Nonmetro)","5","2020","2020",13,94265,13.8,7.3,23.6
,"Madison County, KY","21151","Micropolitan (Nonmetro)","5","2021","2021",14,94666,14.8,8.1,24.8
,"Madison County, KY","21151","Micropolitan (Nonmetro)","5","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Madison County, KY","21151","Micropolitan (Nonmetro)","5","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Pike County, KY","21195","Micropolitan (Nonmetro)","5","2018","2018",11,58402,18.8,9.4,33.7
,"Pike County, KY","21195","Micropolitan (Nonmetro)","5","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Ascension Parish, LA","22005","Medium Metro","3","2020","2020",11,128665,8.5,4.3,15.3
,"Ascension Parish, LA","22005","Medium Metro","3","2021","2021",13,128369,10.1,5.4,17.3
,"Calcasieu Parish, LA","22019","Small Metro","4","2020","2020",13,203310,6.4,3.4,10.9
,"Calcasieu Parish, LA","22019","Small Metro","4","2021","2021",10,205282,4.9,2.3,9.0
,"Jefferson Parish, LA","22051","Medium Metro","3","2018","2018",35,434051,8.1,5.6,11.2
,"Jefferson Parish, LA","22051","Medium Metro","3","2019","2019",42,432493,9.7,7.0,13.1
,"Jefferson Parish, LA","22051","Medium Metro","3","2020","2020",48,432346,11.1,8.2,14.7
,"Jefferson Parish, LA","22051","Medium Metro","3","2021","2021",42,433688,9.7,7.0,13.1
,"Jefferson Parish, LA","22051","Medium Metro","3","2022","2022",35,Not Available,Not Available,Not Available,Not Available
,"Jefferson Parish, LA","22051","Medium Metro","3","2023","2023",32,Not Available,Not Available,Not Available,Not Available
,"Jefferson Parish, LA","22051","Medium Metro","3","2024 ","2024",18,Not Available,Not Available,Not Available,Not Available
,"Lafayette Parish, LA","22055","Medium Metro","3","2020","2020",12,246518,4.9,2.5,8.5
,"Lafayette Parish, LA","22055","Medium Metro","3","2021","2021",18,244205,7.4,4.4,11.6
,"Lafayette Parish, LA","22055","Medium Metro","3","2022","2022",15,Not Available,Not Available,Not Available,Not Available
,"Lafayette Parish, LA","22055","Medium Metro","3","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Lafourche Parish, LA","22057","Small Metro","4","2021","2021",12,97504,12.3,6.4,21.5
,"Livingston Parish, LA","22063","Medium Metro","3","2019","2019",16,140789,11.4,6.5,18.5
,"Livingston Parish, LA","22063","Medium Metro","3","2020","2020",20,143737,13.9,8.5,21.5
,"Livingston Parish, LA","22063","Medium Metro","3","2021","2021",32,145830,21.9,15.0,31.0
,"Livingston Parish, LA","22063","Medium Metro","3","2022","2022",29,Not Available,Not Available,Not Available,Not Available
,"Livingston Parish, LA","22063","Medium Metro","3","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"Orleans Parish, LA","22071","Medium Metro","3","2020","2020",10,389476,2.6,1.2,4.7
,"Orleans Parish, LA","22071","Medium Metro","3","2022","2022",31,Not Available,Not Available,Not Available,Not Available
,"Ouachita Parish, LA","22073","Small Metro","4","2021","2021",13,158768,8.2,4.4,14.0
,"Ouachita Parish, LA","22073","Small Metro","4","2022","2022",16,Not Available,Not Available,Not Available,Not Available
,"Ouachita Parish, LA","22073","Small Metro","4","2023","2023",17,Not Available,Not Available,Not Available,Not Available
,"Rapides Parish, LA","22079","Small Metro","4","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"St. Bernard Parish, LA","22087","Medium Metro","3","2020","2020",10,47647,21.0,10.1,38.6
,"St. Tammany Parish, LA","22103","Medium Metro","3","2018","2018",33,258111,12.8,8.8,18.0
,"St. Tammany Parish, LA","22103","Medium Metro","3","2019","2019",22,260419,8.4,5.3,12.8
,"St. Tammany Parish, LA","22103","Medium Metro","3","2020","2020",29,263446,11.0,7.4,15.8
,"St. Tammany Parish, LA","22103","Medium Metro","3","2021","2021",30,269388,11.1,7.5,15.9
,"St. Tammany Parish, LA","22103","Medium Metro","3","2022","2022",23,Not Available,Not Available,Not Available,Not Available
,"St. Tammany Parish, LA","22103","Medium Metro","3","2023","2023",15,Not Available,Not Available,Not Available,Not Available
,"St. Tammany Parish, LA","22103","Medium Metro","3","2024 ","2024",16,Not Available,Not Available,Not Available,Not Available
,"Tangipahoa Parish, LA","22105","Small Metro","4","2022","2022",22,Not Available,Not Available,Not Available,Not Available
,"Tangipahoa Parish, LA","22105","Small Metro","4","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Tangipahoa Parish, LA","22105","Small Metro","4","2024 ","2024",19,Not Available,Not Available,Not Available,Not Available
,"Washington Parish, LA","22117","Micropolitan (Nonmetro)","5","2018","2018",12,46582,25.8,13.3,45.0
,"Washington Parish, LA","22117","Micropolitan (Nonmetro)","5","2019","2019",15,46194,32.5,18.2,53.6
,"Washington Parish, LA","22117","Micropolitan (Nonmetro)","5","2020","2020",13,45773,28.4,15.1,48.6
,"Washington Parish, LA","22117","Micropolitan (Nonmetro)","5","2021","2021",10,45133,22.2,10.6,40.7
,"Washington Parish, LA","22117","Micropolitan (Nonmetro)","5","2022","2022",13,Not Available,Not Available,Not Available,Not Available
,"Cumberland County, ME","23005","Medium Metro","3","2018","2018",15,293557,5.1,2.9,8.4
,"Cumberland County, ME","23005","Medium Metro","3","2019","2019",12,295003,4.1,2.1,7.1
,"Cumberland County, ME","23005","Medium Metro","3","2020","2020",17,298111,5.7,3.3,9.1
,"Cumberland County, ME","23005","Medium Metro","3","2021","2021",14,305231,4.6,2.5,7.7
,"Cumberland County, ME","23005","Medium Metro","3","2022","2022",14,Not Available,Not Available,Not Available,Not Available
,"Cumberland County, ME","23005","Medium Metro","3","2023","2023",13,Not Available,Not Available,Not Available,Not Available
,"Kennebec County, ME","23011","Micropolitan (Nonmetro)","5","2021","2021",10,124486,8.0,3.9,14.8
,"York County, ME","23031","Medium Metro","3","2020","2020",15,209066,7.2,4.0,11.8
,"York County, ME","23031","Medium Metro","3","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Allegany County, MD","24001","Micropolitan (Nonmetro)","5","2020","2020",13,70057,18.6,9.9,31.7
,"Anne Arundel County, MD","24003","Large Fringe Metro","2","2018","2018",50,576031,8.7,6.4,11.4
,"Anne Arundel County, MD","24003","Large Fringe Metro","2","2019","2019",57,579234,9.8,7.5,12.7
,"Anne Arundel County, MD","24003","Large Fringe Metro","2","2020","2020",37,582777,6.3,4.5,8.8
,"Anne Arundel County, MD","24003","Large Fringe Metro","2","2021","2021",36,590336,6.1,4.3,8.4
,"Anne Arundel County, MD","24003","Large Fringe Metro","2","2022","2022",14,Not Available,Not Available,Not Available,Not Available
,"Anne Arundel County, MD","24003","Large Fringe Metro","2","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Anne Arundel County, MD","24003","Large Fringe Metro","2","2024 ","2024",11,Not Available,Not Available,Not Available,Not Available
,"Baltimore County, MD","24005","Large Fringe Metro","2","2018","2018",79,828431,9.5,7.5,11.9
,"Baltimore County, MD","24005","Large Fringe Metro","2","2019","2019",67,827370,8.1,6.3,10.3
,"Baltimore County, MD","24005","Large Fringe Metro","2","2020","2020",55,826017,6.7,5.0,8.7
,"Baltimore County, MD","24005","Large Fringe Metro","2","2021","2021",43,849316,5.1,3.7,6.8
,"Baltimore County, MD","24005","Large Fringe Metro","2","2022","2022",27,Not Available,Not Available,Not Available,Not Available
,"Baltimore County, MD","24005","Large Fringe Metro","2","2023","2023",26,Not Available,Not Available,Not Available,Not Available
,"Baltimore County, MD","24005","Large Fringe Metro","2","2024 ","2024",32,Not Available,Not Available,Not Available,Not Available
,"Carroll County, MD","24013","Large Fringe Metro","2","2018","2018",19,168429,11.3,6.8,17.6
,"Carroll County, MD","24013","Large Fringe Metro","2","2019","2019",13,168447,7.7,4.1,13.2
,"Carroll County, MD","24013","Large Fringe Metro","2","2020","2020",13,169092,7.7,4.1,13.1
,"Cecil County, MD","24015","Large Fringe Metro","2","2018","2018",11,102826,10.7,5.3,19.1
,"Cecil County, MD","24015","Large Fringe Metro","2","2019","2019",11,102855,10.7,5.3,19.1
,"Cecil County, MD","24015","Large Fringe Metro","2","2020","2020",11,103419,10.6,5.3,19.0
,"Charles County, MD","24017","Large Fringe Metro","2","2018","2018",12,161503,7.4,3.8,13.0
,"Charles County, MD","24017","Large Fringe Metro","2","2020","2020",11,164436,6.7,3.3,12.0
,"Charles County, MD","24017","Large Fringe Metro","2","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Frederick County, MD","24021","Large Fringe Metro","2","2018","2018",20,255648,7.8,4.8,12.1
,"Frederick County, MD","24021","Large Fringe Metro","2","2019","2019",20,259547,7.7,4.7,11.9
,"Frederick County, MD","24021","Large Fringe Metro","2","2020","2020",13,265161,4.9,2.6,8.4
,"Harford County, MD","24025","Large Fringe Metro","2","2018","2018",18,253956,7.1,4.2,11.2
,"Harford County, MD","24025","Large Fringe Metro","2","2019","2019",20,255441,7.8,4.8,12.1
,"Harford County, MD","24025","Large Fringe Metro","2","2020","2020",13,256805,5.1,2.7,8.7
,"Harford County, MD","24025","Large Fringe Metro","2","2021","2021",11,262977,4.2,2.1,7.5
,"Harford County, MD","24025","Large Fringe Metro","2","2022","2022",18,Not Available,Not Available,Not Available,Not Available
,"Howard County, MD","24027","Large Fringe Metro","2","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Montgomery County, MD","24031","Large Fringe Metro","2","2018","2018",27,1052567,2.6,1.7,3.7
,"Montgomery County, MD","24031","Large Fringe Metro","2","2019","2019",29,1050688,2.8,1.8,4.0
,"Montgomery County, MD","24031","Large Fringe Metro","2","2020","2020",23,1051816,2.2,1.4,3.3
,"Montgomery County, MD","24031","Large Fringe Metro","2","2021","2021",20,1054827,1.9,1.2,2.9
,"Montgomery County, MD","24031","Large Fringe Metro","2","2022","2022",22,Not Available,Not Available,Not Available,Not Available
,"Montgomery County, MD","24031","Large Fringe Metro","2","2023","2023",23,Not Available,Not Available,Not Available,Not Available
,"Prince George's County, MD","24033","Large Fringe Metro","2","2018","2018",35,909308,3.8,2.7,5.4
,"Prince George's County, MD","24033","Large Fringe Metro","2","2019","2019",28,909327,3.1,2.0,4.5
,"Prince George's County, MD","24033","Large Fringe Metro","2","2020","2020",29,909612,3.2,2.1,4.6
,"Prince George's County, MD","24033","Large Fringe Metro","2","2021","2021",23,955306,2.4,1.5,3.6
,"Prince George's County, MD","24033","Large Fringe Metro","2","2022","2022",17,Not Available,Not Available,Not Available,Not Available
,"Prince George's County, MD","24033","Large Fringe Metro","2","2023","2023",17,Not Available,Not Available,Not Available,Not Available
,"Prince George's County, MD","24033","Large Fringe Metro","2","2024 ","2024",14,Not Available,Not Available,Not Available,Not Available
,"St. Mary's County, MD","24037","Small Metro","4","2019","2019",13,113510,11.5,6.1,19.6
,"Washington County, MD","24043","Medium Metro","3","2018","2018",18,150926,11.9,7.1,18.8
,"Washington County, MD","24043","Medium Metro","3","2019","2019",17,151049,11.3,6.6,18.0
,"Washington County, MD","24043","Medium Metro","3","2020","2020",13,151146,8.6,4.6,14.7
,"Washington County, MD","24043","Medium Metro","3","2021","2021",11,154937,7.1,3.5,12.7
,"Baltimore city, MD","24510","Large Central Metro","1","2018","2018",89,602495,14.8,11.9,18.2
,"Baltimore city, MD","24510","Large Central Metro","1","2019","2019",105,593490,17.7,14.3,21.1
,"Baltimore city, MD","24510","Large Central Metro","1","2020","2020",84,586131,14.3,11.4,17.7
,"Baltimore city, MD","24510","Large Central Metro","1","2021","2021",54,576498,9.4,7.0,12.2
,"Baltimore city, MD","24510","Large Central Metro","1","2022","2022",42,Not Available,Not Available,Not Available,Not Available
,"Baltimore city, MD","24510","Large Central Metro","1","2023","2023",43,Not Available,Not Available,Not Available,Not Available
,"Baltimore city, MD","24510","Large Central Metro","1","2024 ","2024",68,Not Available,Not Available,Not Available,Not Available
,"Berkshire County, MA","25003","Small Metro","4","2020","2020",14,124571,11.2,6.1,18.9
,"Berkshire County, MA","25003","Small Metro","4","2021","2021",12,128657,9.3,4.8,16.3
,"Bristol County, MA","25005","Large Fringe Metro","2","2018","2018",20,564022,3.5,2.2,5.5
,"Bristol County, MA","25005","Large Fringe Metro","2","2019","2019",16,565217,2.8,1.6,4.6
,"Bristol County, MA","25005","Large Fringe Metro","2","2020","2020",14,566765,2.5,1.4,4.1
,"Bristol County, MA","25005","Large Fringe Metro","2","2021","2021",22,580164,3.8,2.4,5.7
,"Bristol County, MA","25005","Large Fringe Metro","2","2022","2022",34,Not Available,Not Available,Not Available,Not Available
,"Bristol County, MA","25005","Large Fringe Metro","2","2023","2023",16,Not Available,Not Available,Not Available,Not Available
,"Bristol County, MA","25005","Large Fringe Metro","2","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Essex County, MA","25009","Large Fringe Metro","2","2018","2018",25,790638,3.2,2.0,4.7
,"Essex County, MA","25009","Large Fringe Metro","2","2019","2019",23,789034,2.9,1.8,4.4
,"Essex County, MA","25009","Large Fringe Metro","2","2020","2020",27,791263,3.4,2.2,5.0
,"Essex County, MA","25009","Large Fringe Metro","2","2021","2021",22,807074,2.7,1.7,4.1
,"Essex County, MA","25009","Large Fringe Metro","2","2022","2022",21,Not Available,Not Available,Not Available,Not Available
,"Essex County, MA","25009","Large Fringe Metro","2","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"Essex County, MA","25009","Large Fringe Metro","2","2024 ","2024",17,Not Available,Not Available,Not Available,Not Available
,"Hampden County, MA","25013","Medium Metro","3","2018","2018",50,470406,10.6,7.9,14.0
,"Hampden County, MA","25013","Medium Metro","3","2019","2019",35,466372,7.5,5.2,10.4
,"Hampden County, MA","25013","Medium Metro","3","2020","2020",49,463986,10.6,7.8,14.0
,"Hampden County, MA","25013","Medium Metro","3","2021","2021",24,462718,5.2,3.3,7.7
,"Hampden County, MA","25013","Medium Metro","3","2022","2022",29,Not Available,Not Available,Not Available,Not Available
,"Hampden County, MA","25013","Medium Metro","3","2023","2023",18,Not Available,Not Available,Not Available,Not Available
,"Hampden County, MA","25013","Medium Metro","3","2024 ","2024",15,Not Available,Not Available,Not Available,Not Available
,"Middlesex County, MA","25017","Large Fringe Metro","2","2018","2018",31,1614714,1.9,1.3,2.7
,"Middlesex County, MA","25017","Large Fringe Metro","2","2019","2019",41,1611699,2.5,1.8,3.5
,"Middlesex County, MA","25017","Large Fringe Metro","2","2020","2020",27,1609379,1.7,1.1,2.4
,"Middlesex County, MA","25017","Large Fringe Metro","2","2021","2021",24,1614742,1.5,1.0,2.2
