"Notes","County","County Code","2023 Urbanization","2023 Urbanization Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Pitt County, NC","37147","Small Metro","4","2018","2018",13,179914,7.2,3.8,12.4
,"Pitt County, NC","37147","Small Metro","4","2019","2019",12,180742,6.6,3.4,11.6
,"Pitt County, NC","37147","Small Metro","4","2020","2020",12,182924,6.6,3.4,11.5
,"Randolph County, NC","37151","Medium Metro","3","2018","2018",25,143351,17.4,11.3,25.7
,"Randolph County, NC","37151","Medium Metro","3","2019","2019",20,143667,13.9,8.5,21.5
,"Randolph County, NC","37151","Medium Metro","3","2020","2020",13,144557,9.0,4.8,15.4
,"Robeson County, NC","37155","Micropolitan (Nonmetro)","5","2019","2019",13,130625,10.0,5.3,17.0
,"Robeson County, NC","37155","Micropolitan (Nonmetro)","5","2020","2020",13,129999,10.0,5.3,17.1
,"Rowan County, NC","37159","Large Fringe Metro","2","2018","2018",10,141262,7.1,3.4,13.0
,"Rowan County, NC","37159","Large Fringe Metro","2","2019","2019",11,142088,7.7,3.9,13.9
,"Union County, NC","37179","Large Fringe Metro","2","2018","2018",15,235908,6.4,3.6,10.5
,"Wake County, NC","37183","Large Central Metro","1","2018","2018",41,1092305,3.8,2.7,5.1
,"Wake County, NC","37183","Large Central Metro","1","2019","2019",32,1111761,2.9,2.0,4.1
,"Wake County, NC","37183","Large Central Metro","1","2020","2020",61,1132271,5.4,4.1,6.9
,"Wake County, NC","37183","Large Central Metro","1","2021","2021",19,1150204,1.7,1.0,2.6
,"Butler County, OH","39017","Large Fringe Metro","2","2018","2018",25,382378,6.5,4.2,9.7
,"Butler County, OH","39017","Large Fringe Metro","2","2019","2019",29,383134,7.6,5.1,10.9
,"Clark County, OH","39023","Small Metro","4","2018","2018",12,134585,8.9,4.6,15.6
,"Clermont County, OH","39025","Large Fringe Metro","2","2018","2018",19,205466,9.2,5.6,14.4
,"Cuyahoga County, OH","39035","Large Central Metro","1","2018","2018",133,1243857,10.7,8.9,12.5
,"Cuyahoga County, OH","39035","Large Central Metro","1","2019","2019",104,1235072,8.4,6.8,10.0
,"Cuyahoga County, OH","39035","Large Central Metro","1","2020","2020",45,1227883,3.7,2.7,4.9
,"Cuyahoga County, OH","39035","Large Central Metro","1","2021","2021",35,1249387,2.8,2.0,3.9
,"Cuyahoga County, OH","39035","Large Central Metro","1","2022","2022",26,Not Available,Not Available,Not Available,Not Available
,"Cuyahoga County, OH","39035","Large Central Metro","1","2023","2023",25,Not Available,Not Available,Not Available,Not Available
,"Cuyahoga County, OH","39035","Large Central Metro","1","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Franklin County, OH","39049","Large Central Metro","1","2018","2018",61,1310300,4.7,3.6,6.0
,"Franklin County, OH","39049","Large Central Metro","1","2019","2019",43,1316756,3.3,2.4,4.4
,"Franklin County, OH","39049","Large Central Metro","1","2020","2020",19,1324624,1.4,0.9,2.2
,"Hamilton County, OH","39061","Large Central Metro","1","2018","2018",97,816684,11.9,9.6,14.5
,"Hamilton County, OH","39061","Large Central Metro","1","2019","2019",47,817473,5.7,4.2,7.6
,"Hamilton County, OH","39061","Large Central Metro","1","2020","2020",21,817985,2.6,1.6,3.9
,"Hamilton County, OH","39061","Large Central Metro","1","2021","2021",15,826139,1.8,1.0,3.0
,"Lake County, OH","39085","Large Fringe Metro","2","2018","2018",11,230514,4.8,2.4,8.5
,"Lake County, OH","39085","Large Fringe Metro","2","2019","2019",11,230149,4.8,2.4,8.6
,"Lawrence County, OH","39087","Medium Metro","3","2018","2018",11,59866,18.4,9.2,32.9
,"Lorain County, OH","39093","Large Fringe Metro","2","2018","2018",28,309461,9.0,6.0,13.1
,"Lorain County, OH","39093","Large Fringe Metro","2","2019","2019",23,309833,7.4,4.7,11.1
,"Lorain County, OH","39093","Large Fringe Metro","2","2020","2020",16,312172,5.1,2.9,8.3
,"Lucas County, OH","39095","Medium Metro","3","2018","2018",22,429899,5.1,3.2,7.7
,"Lucas County, OH","39095","Medium Metro","3","2019","2019",24,428348,5.6,3.6,8.3
,"Mahoning County, OH","39099","Medium Metro","3","2018","2018",21,229642,9.1,5.7,14.0
,"Mahoning County, OH","39099","Medium Metro","3","2019","2019",14,228683,6.1,3.3,10.3
,"Montgomery County, OH","39113","Medium Metro","3","2018","2018",36,532331,6.8,4.7,9.4
,"Montgomery County, OH","39113","Medium Metro","3","2019","2019",22,531687,4.1,2.6,6.3
,"Montgomery County, OH","39113","Medium Metro","3","2020","2020",14,531610,2.6,1.4,4.4
,"Montgomery County, OH","39113","Medium Metro","3","2021","2021",12,535840,2.2,1.2,3.9
,"Richland County, OH","39139","Small Metro","4","2019","2019",16,121154,13.2,7.5,21.4
,"Ross County, OH","39141","Micropolitan (Nonmetro)","5","2018","2018",13,76931,16.9,9.0,28.9
,"Scioto County, OH","39145","Micropolitan (Nonmetro)","5","2019","2019",10,75314,13.3,6.4,24.4
,"Stark County, OH","39151","Medium Metro","3","2018","2018",18,371574,4.8,2.9,7.7
,"Stark County, OH","39151","Medium Metro","3","2019","2019",10,370606,2.7,1.3,5.0
,"Summit County, OH","39153","Medium Metro","3","2019","2019",16,541013,3.0,1.7,4.8
,"Trumbull County, OH","39155","Medium Metro","3","2018","2018",12,198627,6.0,3.1,10.6
,"Trumbull County, OH","39155","Medium Metro","3","2019","2019",10,197974,5.1,2.4,9.3
,"Oklahoma County, OK","40109","Large Central Metro","1","2018","2018",16,792582,2.0,1.2,3.3
,"Oklahoma County, OK","40109","Large Central Metro","1","2019","2019",16,797434,2.0,1.1,3.3
,"Oklahoma County, OK","40109","Large Central Metro","1","2020","2020",22,804041,2.7,1.7,4.1
,"Oklahoma County, OK","40109","Large Central Metro","1","2021","2021",11,798575,1.4,0.7,2.5
,"Tulsa County, OK","40143","Large Central Metro","1","2018","2018",32,648360,4.9,3.4,7.0
,"Tulsa County, OK","40143","Large Central Metro","1","2019","2019",25,651552,3.8,2.5,5.7
,"Tulsa County, OK","40143","Large Central Metro","1","2020","2020",28,657589,4.3,2.8,6.2
,"Tulsa County, OK","40143","Large Central Metro","1","2021","2021",14,672858,2.1,1.1,3.5
,"Tulsa County, OK","40143","Large Central Metro","1","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Clackamas County, OR","41005","Large Fringe Metro","2","2019","2019",11,418187,2.6,1.3,4.7
,"Clackamas County, OR","41005","Large Fringe Metro","2","2020","2020",12,421596,2.8,1.5,5.0
,"Clackamas County, OR","41005","Large Fringe Metro","2","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Deschutes County, OR","41017","Medium Metro","3","2021","2021",10,204801,4.9,2.3,9.0
,"Jackson County, OR","41029","Small Metro","4","2018","2018",10,219564,4.6,2.2,8.4
,"Jackson County, OR","41029","Small Metro","4","2021","2021",24,223734,10.7,6.9,16.0
,"Josephine County, OR","41033","Small Metro","4","2020","2020",10,88053,11.4,5.4,20.9
,"Lane County, OR","41039","Medium Metro","3","2018","2018",18,379611,4.7,2.8,7.5
,"Lane County, OR","41039","Medium Metro","3","2019","2019",14,382067,3.7,2.0,6.1
,"Lane County, OR","41039","Medium Metro","3","2020","2020",24,382986,6.3,4.0,9.3
,"Lane County, OR","41039","Medium Metro","3","2021","2021",37,383189,9.7,6.8,13.3
,"Lane County, OR","41039","Medium Metro","3","2022","2022",17,Not Available,Not Available,Not Available,Not Available
,"Marion County, OR","41047","Medium Metro","3","2020","2020",12,349204,3.4,1.8,6.0
,"Marion County, OR","41047","Medium Metro","3","2021","2021",12,347119,3.5,1.8,6.0
,"Multnomah County, OR","41051","Large Central Metro","1","2018","2018",65,811880,8.0,6.2,10.2
,"Multnomah County, OR","41051","Large Central Metro","1","2019","2019",66,812855,8.1,6.3,10.3
,"Multnomah County, OR","41051","Large Central Metro","1","2020","2020",74,815637,9.1,7.1,11.4
,"Multnomah County, OR","41051","Large Central Metro","1","2021","2021",66,803377,8.2,6.4,10.5
,"Multnomah County, OR","41051","Large Central Metro","1","2022","2022",41,Not Available,Not Available,Not Available,Not Available
,"Multnomah County, OR","41051","Large Central Metro","1","2023","2023",19,Not Available,Not Available,Not Available,Not Available
,"Multnomah County, OR","41051","Large Central Metro","1","2024 ","2024",11,Not Available,Not Available,Not Available,Not Available
,"Washington County, OR","41067","Large Fringe Metro","2","2018","2018",15,597695,2.5,1.4,4.1
,"Washington County, OR","41067","Large Fringe Metro","2","2019","2019",11,601592,1.8,0.9,3.3
,"Washington County, OR","41067","Large Fringe Metro","2","2020","2020",11,603514,1.8,0.9,3.3
,"Washington County, OR","41067","Large Fringe Metro","2","2021","2021",10,600811,1.7,0.8,3.1
,"Allegheny County, PA","42003","Large Central Metro","1","2018","2018",204,1218452,16.7,14.4,19.0
,"Allegheny County, PA","42003","Large Central Metro","1","2019","2019",232,1216045,19.1,16.6,21.5
,"Allegheny County, PA","42003","Large Central Metro","1","2020","2020",257,1211358,21.2,18.6,23.8
,"Allegheny County, PA","42003","Large Central Metro","1","2021","2021",144,1238090,11.6,9.7,13.5
,"Allegheny County, PA","42003","Large Central Metro","1","2022","2022",116,Not Available,Not Available,Not Available,Not Available
,"Allegheny County, PA","42003","Large Central Metro","1","2023","2023",44,Not Available,Not Available,Not Available,Not Available
,"Allegheny County, PA","42003","Large Central Metro","1","2024 ","2024",27,Not Available,Not Available,Not Available,Not Available
,"Beaver County, PA","42007","Large Fringe Metro","2","2018","2018",11,164742,6.7,3.3,11.9
,"Beaver County, PA","42007","Large Fringe Metro","2","2019","2019",14,163929,8.5,4.7,14.3
,"Beaver County, PA","42007","Large Fringe Metro","2","2020","2020",11,162575,6.8,3.4,12.1
,"Berks County, PA","42011","Medium Metro","3","2018","2018",34,420152,8.1,5.6,11.3
,"Berks County, PA","42011","Medium Metro","3","2019","2019",44,421164,10.4,7.6,14.0
,"Berks County, PA","42011","Medium Metro","3","2020","2020",29,421017,6.9,4.6,9.9
,"Berks County, PA","42011","Medium Metro","3","2021","2021",20,429342,4.7,2.8,7.2
,"Berks County, PA","42011","Medium Metro","3","2022","2022",15,Not Available,Not Available,Not Available,Not Available
,"Berks County, PA","42011","Medium Metro","3","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"Berks County, PA","42011","Medium Metro","3","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Bucks County, PA","42017","Large Fringe Metro","2","2018","2018",18,628195,2.9,1.7,4.5
,"Bucks County, PA","42017","Large Fringe Metro","2","2019","2019",15,628270,2.4,1.3,3.9
,"Bucks County, PA","42017","Large Fringe Metro","2","2020","2020",30,627987,4.8,3.2,6.8
,"Bucks County, PA","42017","Large Fringe Metro","2","2021","2021",10,646098,1.5,0.7,2.8
,"Bucks County, PA","42017","Large Fringe Metro","2","2022","2022",14,Not Available,Not Available,Not Available,Not Available
,"Butler County, PA","42019","Large Fringe Metro","2","2019","2019",19,187853,10.1,6.1,15.8
,"Butler County, PA","42019","Large Fringe Metro","2","2020","2020",20,189135,10.6,6.5,16.3
,"Cambria County, PA","42021","Small Metro","4","2019","2019",15,130192,11.5,6.4,19.0
,"Cambria County, PA","42021","Small Metro","4","2020","2020",14,128672,10.9,5.9,18.3
,"Chester County, PA","42029","Large Fringe Metro","2","2018","2018",31,522046,5.9,4.0,8.4
,"Chester County, PA","42029","Large Fringe Metro","2","2019","2019",24,524989,4.6,2.9,6.8
,"Chester County, PA","42029","Large Fringe Metro","2","2020","2020",10,526759,1.9,0.9,3.5
,"Chester County, PA","42029","Large Fringe Metro","2","2021","2021",10,538649,1.9,0.9,3.4
,"Delaware County, PA","42045","Large Fringe Metro","2","2018","2018",39,564751,6.9,4.9,9.4
,"Delaware County, PA","42045","Large Fringe Metro","2","2019","2019",36,566747,6.4,4.4,8.8
,"Delaware County, PA","42045","Large Fringe Metro","2","2020","2020",20,566753,3.5,2.2,5.5
,"Delaware County, PA","42045","Large Fringe Metro","2","2021","2021",12,573849,2.1,1.1,3.7
,"Erie County, PA","42049","Medium Metro","3","2018","2018",14,272061,5.1,2.8,8.6
,"Erie County, PA","42049","Medium Metro","3","2019","2019",10,269728,3.7,1.8,6.8
,"Fayette County, PA","42051","Large Fringe Metro","2","2020","2020",15,128126,11.7,6.6,19.3
,"Fayette County, PA","42051","Large Fringe Metro","2","2021","2021",21,126931,16.5,10.2,25.3
,"Indiana County, PA","42063","Micropolitan (Nonmetro)","5","2019","2019",10,84073,11.9,5.7,21.9
,"Indiana County, PA","42063","Micropolitan (Nonmetro)","5","2020","2020",12,83664,14.3,7.4,25.1
,"Indiana County, PA","42063","Micropolitan (Nonmetro)","5","2021","2021",11,82886,13.3,6.6,23.7
,"Lancaster County, PA","42071","Medium Metro","3","2019","2019",10,545724,1.8,0.9,3.4
,"Lancaster County, PA","42071","Medium Metro","3","2020","2020",16,546192,2.9,1.7,4.8
,"Lancaster County, PA","42071","Medium Metro","3","2021","2021",11,553652,2.0,1.0,3.6
,"Lawrence County, PA","42073","Large Fringe Metro","2","2018","2018",10,86184,11.6,5.6,21.3
,"Lawrence County, PA","42073","Large Fringe Metro","2","2019","2019",11,85512,12.9,6.4,23.0
,"Lawrence County, PA","42073","Large Fringe Metro","2","2021","2021",12,85497,14.0,7.3,24.5
,"Lawrence County, PA","42073","Large Fringe Metro","2","2022","2022",13,Not Available,Not Available,Not Available,Not Available
,"Lehigh County, PA","42077","Medium Metro","3","2018","2018",17,368100,4.6,2.7,7.4
,"Lehigh County, PA","42077","Medium Metro","3","2019","2019",16,369318,4.3,2.5,7.0
,"Lehigh County, PA","42077","Medium Metro","3","2020","2020",34,370802,9.2,6.4,12.8
,"Lehigh County, PA","42077","Medium Metro","3","2021","2021",12,375539,3.2,1.7,5.6
,"Montgomery County, PA","42091","Large Fringe Metro","2","2018","2018",57,828604,6.9,5.2,8.9
,"Montgomery County, PA","42091","Large Fringe Metro","2","2019","2019",50,830915,6.0,4.5,7.9
,"Montgomery County, PA","42091","Large Fringe Metro","2","2020","2020",30,833869,3.6,2.4,5.1
,"Montgomery County, PA","42091","Large Fringe Metro","2","2021","2021",15,860578,1.7,1.0,2.9
,"Northampton County, PA","42095","Medium Metro","3","2018","2018",21,304807,6.9,4.3,10.5
,"Northampton County, PA","42095","Medium Metro","3","2019","2019",22,305285,7.2,4.5,10.9
,"Northampton County, PA","42095","Medium Metro","3","2020","2020",19,305892,6.2,3.7,9.7
,"Northampton County, PA","42095","Medium Metro","3","2021","2021",12,313628,3.8,2.0,6.7
,"Philadelphia County, PA","42101","Large Central Metro","1","2018","2018",184,1584138,11.6,9.9,13.3
,"Philadelphia County, PA","42101","Large Central Metro","1","2019","2019",127,1584064,8.0,6.6,9.4
,"Philadelphia County, PA","42101","Large Central Metro","1","2020","2020",100,1578487,6.3,5.1,7.6
,"Philadelphia County, PA","42101","Large Central Metro","1","2021","2021",51,1576251,3.2,2.4,4.3
,"Philadelphia County, PA","42101","Large Central Metro","1","2022","2022",41,Not Available,Not Available,Not Available,Not Available
,"Philadelphia County, PA","42101","Large Central Metro","1","2023","2023",34,Not Available,Not Available,Not Available,Not Available
,"Philadelphia County, PA","42101","Large Central Metro","1","2024 ","2024",21,Not Available,Not Available,Not Available,Not Available
,"Pike County, PA","42103","Micropolitan (Nonmetro)","5","2018","2018",10,55933,17.9,8.6,32.9
,"Schuylkill County, PA","42107","Micropolitan (Nonmetro)","5","2018","2018",12,142067,8.4,4.4,14.8
,"Washington County, PA","42125","Large Fringe Metro","2","2018","2018",35,207346,16.9,11.8,23.5
,"Washington County, PA","42125","Large Fringe Metro","2","2019","2019",40,206865,19.3,13.8,26.3
,"Washington County, PA","42125","Large Fringe Metro","2","2020","2020",36,206803,17.4,12.2,24.1
,"Washington County, PA","42125","Large Fringe Metro","2","2021","2021",24,209470,11.5,7.3,17.0
,"York County, PA","42133","Medium Metro","3","2018","2018",22,448273,4.9,3.1,7.4
,"York County, PA","42133","Medium Metro","3","2019","2019",11,449058,2.4,1.2,4.4
,"York County, PA","42133","Medium Metro","3","2020","2020",35,450448,7.8,5.4,10.8
,"York County, PA","42133","Medium Metro","3","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Providence County, RI","44007","Large Central Metro","1","2018","2018",18,636084,2.8,1.7,4.5
,"Providence County, RI","44007","Large Central Metro","1","2019","2019",10,638931,1.6,0.8,2.9
,"Aiken County, SC","45003","Medium Metro","3","2020","2020",11,172895,6.4,3.2,11.4
,"Berkeley County, SC","45015","Medium Metro","3","2018","2018",10,221091,4.5,2.2,8.3
,"Charleston County, SC","45019","Medium Metro","3","2018","2018",33,405905,8.1,5.6,11.4
,"Charleston County, SC","45019","Medium Metro","3","2019","2019",31,411406,7.5,5.1,10.7
,"Charleston County, SC","45019","Medium Metro","3","2020","2020",38,417981,9.1,6.4,12.5
,"Charleston County, SC","45019","Medium Metro","3","2021","2021",15,413024,3.6,2.0,6.0
,"Dorchester County, SC","45035","Medium Metro","3","2018","2018",11,160647,6.8,3.4,12.3
,"Greenville County, SC","45045","Medium Metro","3","2018","2018",28,514213,5.4,3.6,7.9
,"Greenville County, SC","45045","Medium Metro","3","2019","2019",25,523542,4.8,3.1,7.0
,"Greenville County, SC","45045","Medium Metro","3","2020","2020",29,532486,5.4,3.6,7.8
,"Greenville County, SC","45045","Medium Metro","3","2021","2021",12,533834,2.2,1.2,3.9
,"Horry County, SC","45051","Medium Metro","3","2018","2018",10,344147,2.9,1.4,5.3
,"Horry County, SC","45051","Medium Metro","3","2020","2020",14,365449,3.8,2.1,6.4
,"Lancaster County, SC","45057","Large Fringe Metro","2","2019","2019",14,98012,14.3,7.8,24.0
,"Lancaster County, SC","45057","Large Fringe Metro","2","2020","2020",13,100926,12.9,6.9,22.0
,"Lexington County, SC","45063","Medium Metro","3","2019","2019",15,298750,5.0,2.8,8.3
,"Lexington County, SC","45063","Medium Metro","3","2020","2020",16,303946,5.3,3.0,8.5
,"Lexington County, SC","45063","Medium Metro","3","2021","2021",12,300137,4.0,2.1,7.0
,"Richland County, SC","45079","Medium Metro","3","2019","2019",11,415759,2.6,1.3,4.7
,"Richland County, SC","45079","Medium Metro","3","2020","2020",10,419051,2.4,1.1,4.4
,"Spartanburg County, SC","45083","Medium Metro","3","2019","2019",21,319785,6.6,4.1,10.0
,"Spartanburg County, SC","45083","Medium Metro","3","2020","2020",34,326205,10.4,7.2,14.6
,"Spartanburg County, SC","45083","Medium Metro","3","2021","2021",21,335864,6.3,3.9,9.6
,"Blount County, TN","47009","Medium Metro","3","2018","2018",10,131349,7.6,3.7,14.0
,"Blount County, TN","47009","Medium Metro","3","2019","2019",10,133088,7.5,3.6,13.8
,"Davidson County, TN","47037","Large Central Metro","1","2018","2018",76,692587,11.0,8.6,13.7
,"Davidson County, TN","47037","Large Central Metro","1","2019","2019",80,694144,11.5,9.1,14.3
,"Davidson County, TN","47037","Large Central Metro","1","2020","2020",42,694176,6.1,4.4,8.2
,"Davidson County, TN","47037","Large Central Metro","1","2021","2021",17,703953,2.4,1.4,3.9
,"Hamilton County, TN","47065","Medium Metro","3","2018","2018",10,364286,2.7,1.3,5.0
,"Hamilton County, TN","47065","Medium Metro","3","2019","2019",14,367804,3.8,2.1,6.4
,"Knox County, TN","47093","Medium Metro","3","2018","2018",67,465289,14.4,11.2,18.3
,"Knox County, TN","47093","Medium Metro","3","2019","2019",45,470313,9.6,7.0,12.8
,"Knox County, TN","47093","Medium Metro","3","2020","2020",51,475609,10.7,8.0,14.1
,"Knox County, TN","47093","Medium Metro","3","2021","2021",34,486677,7.0,4.8,9.8
,"Knox County, TN","47093","Medium Metro","3","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Montgomery County, TN","47125","Medium Metro","3","2020","2020",13,214251,6.1,3.2,10.4
,"Rutherford County, TN","47149","Large Fringe Metro","2","2018","2018",26,324890,8.0,5.2,11.7
,"Rutherford County, TN","47149","Large Fringe Metro","2","2019","2019",31,332285,9.3,6.3,13.2
,"Rutherford County, TN","47149","Large Fringe Metro","2","2020","2020",18,339261,5.3,3.1,8.4
,"Sevier County, TN","47155","Micropolitan (Nonmetro)","5","2018","2018",12,97892,12.3,6.3,21.4
,"Shelby County, TN","47157","Large Central Metro","1","2018","2018",47,935764,5.0,3.7,6.7
,"Shelby County, TN","47157","Large Central Metro","1","2019","2019",54,937166,5.8,4.3,7.5
,"Shelby County, TN","47157","Large Central Metro","1","2020","2020",44,936017,4.7,3.4,6.3
,"Shelby County, TN","47157","Large Central Metro","1","2021","2021",16,924454,1.7,1.0,2.8
,"Sumner County, TN","47165","Large Fringe Metro","2","2018","2018",10,187149,5.3,2.6,9.8
,"Sumner County, TN","47165","Large Fringe Metro","2","2019","2019",11,191283,5.8,2.9,10.3
,"Williamson County, TN","47187","Large Fringe Metro","2","2018","2018",15,231729,6.5,3.6,10.7
,"Williamson County, TN","47187","Large Fringe Metro","2","2019","2019",13,238412,5.5,2.9,9.3
,"Wilson County, TN","47189","Large Fringe Metro","2","2019","2019",16,144657,11.1,6.3,18.0
,"Bexar County, TX","48029","Large Central Metro","1","2018","2018",65,1986049,3.3,2.5,4.2
,"Bexar County, TX","48029","Large Central Metro","1","2019","2019",86,2003554,4.3,3.4,5.3
,"Bexar County, TX","48029","Large Central Metro","1","2020","2020",72,2026823,3.6,2.8,4.5
,"Bexar County, TX","48029","Large Central Metro","1","2021","2021",74,2028236,3.6,2.9,4.6
,"Bexar County, TX","48029","Large Central Metro","1","2022","2022",104,Not Available,Not Available,Not Available,Not Available
,"Bexar County, TX","48029","Large Central Metro","1","2023","2023",80,Not Available,Not Available,Not Available,Not Available
,"Bexar County, TX","48029","Large Central Metro","1","2024 ","2024",75,Not Available,Not Available,Not Available,Not Available
,"Brazoria County, TX","48039","Large Fringe Metro","2","2019","2019",13,374264,3.5,1.8,5.9
,"Brazoria County, TX","48039","Large Fringe Metro","2","2020","2020",15,380518,3.9,2.2,6.5
,"Brazoria County, TX","48039","Large Fringe Metro","2","2021","2021",14,379689,3.7,2.0,6.2
,"Collin County, TX","48085","Large Central Metro","1","2018","2018",18,1005146,1.8,1.1,2.8
,"Collin County, TX","48085","Large Central Metro","1","2019","2019",17,1034730,1.6,1.0,2.6
,"Collin County, TX","48085","Large Central Metro","1","2020","2020",14,1072069,1.3,0.7,2.2
,"Collin County, TX","48085","Large Central Metro","1","2021","2021",20,1109462,1.8,1.1,2.8
,"Collin County, TX","48085","Large Central Metro","1","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Dallas County, TX","48113","Large Central Metro","1","2018","2018",90,2637772,3.4,2.7,4.2
,"Dallas County, TX","48113","Large Central Metro","1","2019","2019",104,2635516,3.9,3.2,4.7
,"Dallas County, TX","48113","Large Central Metro","1","2020","2020",98,2635888,3.7,3.0,4.5
,"Dallas County, TX","48113","Large Central Metro","1","2021","2021",98,2586050,3.8,3.1,4.6
,"Dallas County, TX","48113","Large Central Metro","1","2022","2022",67,Not Available,Not Available,Not Available,Not Available
,"Dallas County, TX","48113","Large Central Metro","1","2023","2023",58,Not Available,Not Available,Not Available,Not Available
,"Dallas County, TX","48113","Large Central Metro","1","2024 ","2024",28,Not Available,Not Available,Not Available,Not Available
,"Denton County, TX","48121","Large Fringe Metro","2","2018","2018",10,859064,1.2,0.6,2.1
,"Denton County, TX","48121","Large Fringe Metro","2","2019","2019",19,887207,2.1,1.3,3.3
,"Denton County, TX","48121","Large Fringe Metro","2","2020","2020",16,919324,1.7,1.0,2.8
,"Denton County, TX","48121","Large Fringe Metro","2","2021","2021",13,941647,1.4,0.7,2.4
,"Denton County, TX","48121","Large Fringe Metro","2","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"El Paso County, TX","48141","Medium Metro","3","2018","2018",24,840758,2.9,1.8,4.2
,"El Paso County, TX","48141","Medium Metro","3","2019","2019",29,839238,3.5,2.3,5.0
,"El Paso County, TX","48141","Medium Metro","3","2020","2020",17,841286,2.0,1.2,3.2
,"El Paso County, TX","48141","Medium Metro","3","2021","2021",20,867947,2.3,1.4,3.6
,"El Paso County, TX","48141","Medium Metro","3","2022","2022",17,Not Available,Not Available,Not Available,Not Available
,"El Paso County, TX","48141","Medium Metro","3","2023","2023",15,Not Available,Not Available,Not Available,Not Available
,"Fort Bend County, TX","48157","Large Fringe Metro","2","2019","2019",10,811688,1.2,0.6,2.3
,"Fort Bend County, TX","48157","Large Fringe Metro","2","2020","2020",15,839706,1.8,1.0,2.9
,"Fort Bend County, TX","48157","Large Fringe Metro","2","2021","2021",10,858527,1.2,0.6,2.1
,"Fort Bend County, TX","48157","Large Fringe Metro","2","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Galveston County, TX","48167","Large Fringe Metro","2","2019","2019",14,342139,4.1,2.2,6.9
,"Galveston County, TX","48167","Large Fringe Metro","2","2020","2020",27,345089,7.8,5.2,11.4
,"Galveston County, TX","48167","Large Fringe Metro","2","2021","2021",14,355062,3.9,2.2,6.6
,"Galveston County, TX","48167","Large Fringe Metro","2","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"Harris County, TX","48201","Large Central Metro","1","2018","2018",151,4698619,3.2,2.7,3.7
,"Harris County, TX","48201","Large Central Metro","1","2019","2019",172,4713325,3.6,3.1,4.2
,"Harris County, TX","48201","Large Central Metro","1","2020","2020",196,4738253,4.1,3.6,4.7
,"Harris County, TX","48201","Large Central Metro","1","2021","2021",207,4728030,4.4,3.8,5.0
,"Harris County, TX","48201","Large Central Metro","1","2022","2022",145,Not Available,Not Available,Not Available,Not Available
,"Harris County, TX","48201","Large Central Metro","1","2023","2023",93,Not Available,Not Available,Not Available,Not Available
,"Harris County, TX","48201","Large Central Metro","1","2024 ","2024",53,Not Available,Not Available,Not Available,Not Available
,"Montgomery County, TX","48339","Large Fringe Metro","2","2018","2018",18,590925,3.0,1.8,4.8
,"Montgomery County, TX","48339","Large Fringe Metro","2","2019","2019",20,607391,3.3,2.0,5.1
,"Montgomery County, TX","48339","Large Fringe Metro","2","2020","2020",25,626351,4.0,2.6,5.9
,"Montgomery County, TX","48339","Large Fringe Metro","2","2021","2021",26,648886,4.0,2.6,5.9
,"Montgomery County, TX","48339","Large Fringe Metro","2","2022","2022",16,Not Available,Not Available,Not Available,Not Available
,"Nueces County, TX","48355","Medium Metro","3","2020","2020",11,363148,3.0,1.5,5.4
,"Nueces County, TX","48355","Medium Metro","3","2021","2021",20,353079,5.7,3.5,8.7
,"Nueces County, TX","48355","Medium Metro","3","2022","2022",17,Not Available,Not Available,Not Available,Not Available
,"Nueces County, TX","48355","Medium Metro","3","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Nueces County, TX","48355","Medium Metro","3","2024 ","2024",12,Not Available,Not Available,Not Available,Not Available
,"Tarrant County, TX","48439","Large Central Metro","1","2018","2018",51,2084931,2.4,1.8,3.2
,"Tarrant County, TX","48439","Large Central Metro","1","2019","2019",43,2102515,2.0,1.5,2.8
,"Tarrant County, TX","48439","Large Central Metro","1","2020","2020",48,2123347,2.3,1.7,3.0
,"Tarrant County, TX","48439","Large Central Metro","1","2021","2021",45,2126477,2.1,1.5,2.8
,"Tarrant County, TX","48439","Large Central Metro","1","2022","2022",36,Not Available,Not Available,Not Available,Not Available
,"Tarrant County, TX","48439","Large Central Metro","1","2023","2023",23,Not Available,Not Available,Not Available,Not Available
,"Tarrant County, TX","48439","Large Central Metro","1","2024 ","2024",18,Not Available,Not Available,Not Available,Not Available
,"Travis County, TX","48453","Large Central Metro","1","2018","2018",65,1248743,5.2,4.0,6.6
,"Travis County, TX","48453","Large Central Metro","1","2019","2019",45,1273954,3.5,2.6,4.7
,"Travis County, TX","48453","Large Central Metro","1","2020","2020",55,1300503,4.2,3.2,5.5
