"Notes","County","County Code","Single Race 6","Single Race 6 Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Hartford County, CT","09003","White","2106-3","2024 ","2024",111,Not Available,Not Available,Not Available,Not Available
,"Litchfield County, CT","09005","White","2106-3","2018","2018",18,169456,10.6,6.3,16.8
,"Litchfield County, CT","09005","White","2106-3","2019","2019",21,168181,12.5,7.7,19.1
,"Litchfield County, CT","09005","White","2106-3","2020","2020",22,166876,13.2,8.3,20.0
,"Litchfield County, CT","09005","White","2106-3","2021","2021",17,171371,9.9,5.8,15.9
,"Litchfield County, CT","09005","White","2106-3","2022","2022",22,Not Available,Not Available,Not Available,Not Available
,"Litchfield County, CT","09005","White","2106-3","2023","2023",25,Not Available,Not Available,Not Available,Not Available
,"Litchfield County, CT","09005","White","2106-3","2024 ","2024",15,Not Available,Not Available,Not Available,Not Available
,"Middlesex County, CT","09007","White","2106-3","2018","2018",16,144706,11.1,6.3,18.0
,"Middlesex County, CT","09007","White","2106-3","2019","2019",13,144077,9.0,4.8,15.4
,"Middlesex County, CT","09007","White","2106-3","2020","2020",15,142797,10.5,5.9,17.3
,"Middlesex County, CT","09007","White","2106-3","2021","2021",17,145190,11.7,6.8,18.7
,"Middlesex County, CT","09007","White","2106-3","2022","2022",14,Not Available,Not Available,Not Available,Not Available
,"Middlesex County, CT","09007","White","2106-3","2023","2023",15,Not Available,Not Available,Not Available,Not Available
,"Middlesex County, CT","09007","White","2106-3","2024 ","2024",24,Not Available,Not Available,Not Available,Not Available
,"New Haven County, CT","09009","Black or African American","2054-5","2018","2018",15,128295,11.7,6.5,19.3
,"New Haven County, CT","09009","Black or African American","2054-5","2019","2019",12,129807,9.2,4.8,16.1
,"New Haven County, CT","09009","Black or African American","2054-5","2020","2020",41,133090,30.8,22.1,41.8
,"New Haven County, CT","09009","Black or African American","2054-5","2021","2021",55,137513,40.0,30.1,52.1
,"New Haven County, CT","09009","Black or African American","2054-5","2022","2022",44,Not Available,Not Available,Not Available,Not Available
,"New Haven County, CT","09009","Black or African American","2054-5","2023","2023",69,Not Available,Not Available,Not Available,Not Available
,"New Haven County, CT","09009","Black or African American","2054-5","2024 ","2024",35,Not Available,Not Available,Not Available,Not Available
,"New Haven County, CT","09009","White","2106-3","2018","2018",72,665803,10.8,8.5,13.6
,"New Haven County, CT","09009","White","2106-3","2019","2019",88,660695,13.3,10.7,16.4
,"New Haven County, CT","09009","White","2106-3","2020","2020",99,652818,15.2,12.3,18.5
,"New Haven County, CT","09009","White","2106-3","2021","2021",134,657547,20.4,16.9,23.8
,"New Haven County, CT","09009","White","2106-3","2022","2022",162,Not Available,Not Available,Not Available,Not Available
,"New Haven County, CT","09009","White","2106-3","2023","2023",149,Not Available,Not Available,Not Available,Not Available
,"New Haven County, CT","09009","White","2106-3","2024 ","2024",111,Not Available,Not Available,Not Available,Not Available
,"New London County, CT","09011","Black or African American","2054-5","2021","2021",14,19470,71.9,39.3,120.6
,"New London County, CT","09011","White","2106-3","2018","2018",11,222998,4.9,2.5,8.8
,"New London County, CT","09011","White","2106-3","2019","2019",33,221603,14.9,10.3,20.9
,"New London County, CT","09011","White","2106-3","2020","2020",23,220200,10.4,6.6,15.7
,"New London County, CT","09011","White","2106-3","2021","2021",40,222914,17.9,12.8,24.4
,"New London County, CT","09011","White","2106-3","2022","2022",39,Not Available,Not Available,Not Available,Not Available
,"New London County, CT","09011","White","2106-3","2023","2023",30,Not Available,Not Available,Not Available,Not Available
,"New London County, CT","09011","White","2106-3","2024 ","2024",45,Not Available,Not Available,Not Available,Not Available
,"Tolland County, CT","09013","White","2106-3","2018","2018",14,134268,10.4,5.7,17.5
,"Tolland County, CT","09013","White","2106-3","2020","2020",12,132971,9.0,4.7,15.8
,"Tolland County, CT","09013","White","2106-3","2021","2021",13,132299,9.8,5.2,16.8
,"Windham County, CT","09015","White","2106-3","2018","2018",10,107727,9.3,4.5,17.1
,"Windham County, CT","09015","White","2106-3","2019","2019",15,107389,14.0,7.8,23.0
,"Windham County, CT","09015","White","2106-3","2021","2021",11,106804,10.3,5.1,18.4
,"Windham County, CT","09015","White","2106-3","2022","2022",16,Not Available,Not Available,Not Available,Not Available
,"Windham County, CT","09015","White","2106-3","2023","2023",22,Not Available,Not Available,Not Available,Not Available
,"Windham County, CT","09015","White","2106-3","2024 ","2024",13,Not Available,Not Available,Not Available,Not Available
,"Kent County, DE","10001","Black or African American","2054-5","2021","2021",10,52239,19.1,9.2,35.2
,"Kent County, DE","10001","Black or African American","2054-5","2022","2022",11,53985,20.4,10.2,36.5
,"Kent County, DE","10001","Black or African American","2054-5","2023","2023",20,57139,35.0,21.4,54.1
,"Kent County, DE","10001","White","2106-3","2018","2018",21,118236,17.8,11.0,27.1
,"Kent County, DE","10001","White","2106-3","2019","2019",19,118674,16.0,9.6,25.0
,"Kent County, DE","10001","White","2106-3","2020","2020",16,119345,13.4,7.7,21.8
,"Kent County, DE","10001","White","2106-3","2021","2021",21,118375,17.7,11.0,27.1
,"Kent County, DE","10001","White","2106-3","2022","2022",23,118914,19.3,12.3,29.0
,"Kent County, DE","10001","White","2106-3","2023","2023",28,118281,23.7,15.7,34.2
,"Kent County, DE","10001","White","2106-3","2024 ","2024",20,118298,16.9,10.3,26.1
,"New Castle County, DE","10003","Black or African American","2054-5","2018","2018",28,146038,19.2,12.7,27.7
,"New Castle County, DE","10003","Black or African American","2054-5","2019","2019",31,147636,21.0,14.3,29.8
,"New Castle County, DE","10003","Black or African American","2054-5","2020","2020",34,150578,22.6,15.6,31.6
,"New Castle County, DE","10003","Black or African American","2054-5","2021","2021",48,155269,30.9,22.8,41.0
,"New Castle County, DE","10003","Black or African American","2054-5","2022","2022",66,158587,41.6,32.2,52.9
,"New Castle County, DE","10003","Black or African American","2054-5","2023","2023",66,160987,41.0,31.7,52.2
,"New Castle County, DE","10003","Black or African American","2054-5","2024 ","2024",47,163859,28.7,21.1,38.1
,"New Castle County, DE","10003","White","2106-3","2018","2018",56,363728,15.4,11.6,20.0
,"New Castle County, DE","10003","White","2106-3","2019","2019",76,361012,21.1,16.6,26.3
,"New Castle County, DE","10003","White","2106-3","2020","2020",51,358109,14.2,10.6,18.7
,"New Castle County, DE","10003","White","2106-3","2021","2021",84,362239,23.2,18.5,28.7
,"New Castle County, DE","10003","White","2106-3","2022","2022",70,360225,19.4,15.1,24.6
,"New Castle County, DE","10003","White","2106-3","2023","2023",75,359449,20.9,16.4,26.2
,"New Castle County, DE","10003","White","2106-3","2024 ","2024",53,360767,14.7,11.0,19.2
,"Sussex County, DE","10005","Black or African American","2054-5","2019","2019",12,28529,42.1,21.7,73.5
,"Sussex County, DE","10005","Black or African American","2054-5","2022","2022",14,29638,47.2,25.8,79.3
,"Sussex County, DE","10005","Black or African American","2054-5","2023","2023",16,30308,52.8,30.2,85.7
,"Sussex County, DE","10005","Black or African American","2054-5","2024 ","2024",11,31216,35.2,17.6,63.1
,"Sussex County, DE","10005","White","2106-3","2018","2018",28,190055,14.7,9.8,21.3
,"Sussex County, DE","10005","White","2106-3","2019","2019",25,194389,12.9,8.3,19.0
,"Sussex County, DE","10005","White","2106-3","2020","2020",33,200444,16.5,11.3,23.1
,"Sussex County, DE","10005","White","2106-3","2021","2021",23,205985,11.2,7.1,16.8
,"Sussex County, DE","10005","White","2106-3","2022","2022",37,213367,17.3,12.2,23.9
,"Sussex County, DE","10005","White","2106-3","2023","2023",57,219364,26.0,19.7,33.7
,"Sussex County, DE","10005","White","2106-3","2024 ","2024",17,224923,7.6,4.4,12.1
,"District of Columbia, DC","11001","Black or African American","2054-5","2018","2018",96,326181,29.4,23.8,35.9
,"District of Columbia, DC","11001","Black or African American","2054-5","2019","2019",115,324484,35.4,29.0,41.9
,"District of Columbia, DC","11001","Black or African American","2054-5","2020","2020",127,324186,39.2,32.4,46.0
,"District of Columbia, DC","11001","Black or African American","2054-5","2021","2021",210,306925,68.4,59.2,77.7
,"District of Columbia, DC","11001","Black or African American","2054-5","2022","2022",206,302568,68.1,58.8,77.4
,"District of Columbia, DC","11001","Black or African American","2054-5","2023","2023",203,301204,67.4,58.1,76.7
,"District of Columbia, DC","11001","Black or African American","2054-5","2024 ","2024",154,304452,50.6,42.6,58.6
,"District of Columbia, DC","11001","White","2106-3","2020","2020",15,329706,4.5,2.5,7.5
,"District of Columbia, DC","11001","White","2106-3","2021","2021",14,307274,4.6,2.5,7.6
,"District of Columbia, DC","11001","White","2106-3","2022","2022",18,310692,5.8,3.4,9.2
,"District of Columbia, DC","11001","White","2106-3","2023","2023",21,316428,6.6,4.1,10.1
,"District of Columbia, DC","11001","White","2106-3","2024 ","2024",15,328752,4.6,2.6,7.5
,"Alachua County, FL","12001","White","2106-3","2022","2022",10,198251,5.0,2.4,9.3
,"Alachua County, FL","12001","White","2106-3","2023","2023",11,199697,5.5,2.7,9.9
,"Bay County, FL","12005","White","2106-3","2023","2023",10,154624,6.5,3.1,11.9
,"Brevard County, FL","12009","Black or African American","2054-5","2020","2020",17,66137,25.7,15.0,41.2
,"Brevard County, FL","12009","Black or African American","2054-5","2021","2021",22,67532,32.6,20.4,49.3
,"Brevard County, FL","12009","Black or African American","2054-5","2023","2023",11,71964,15.3,7.6,27.3
,"Brevard County, FL","12009","White","2106-3","2018","2018",70,496843,14.1,11.0,17.8
,"Brevard County, FL","12009","White","2106-3","2019","2019",89,500589,17.8,14.3,21.9
,"Brevard County, FL","12009","White","2106-3","2020","2020",93,504756,18.4,14.9,22.6
,"Brevard County, FL","12009","White","2106-3","2021","2021",95,510290,18.6,15.1,22.8
,"Brevard County, FL","12009","White","2106-3","2022","2022",31,520080,6.0,4.0,8.5
,"Brevard County, FL","12009","White","2106-3","2023","2023",65,529660,12.3,9.5,15.6
,"Brevard County, FL","12009","White","2106-3","2024 ","2024",60,538194,11.1,8.5,14.4
,"Broward County, FL","12011","Black or African American","2054-5","2018","2018",18,587182,3.1,1.8,4.8
,"Broward County, FL","12011","Black or African American","2054-5","2019","2019",23,590077,3.9,2.5,5.8
,"Broward County, FL","12011","Black or African American","2054-5","2020","2020",47,597154,7.9,5.8,10.5
,"Broward County, FL","12011","Black or African American","2054-5","2021","2021",70,591169,11.8,9.2,15.0
,"Broward County, FL","12011","Black or African American","2054-5","2022","2022",58,595214,9.7,7.4,12.6
,"Broward County, FL","12011","Black or African American","2054-5","2023","2023",59,598894,9.9,7.5,12.7
,"Broward County, FL","12011","Black or African American","2054-5","2024 ","2024",32,615765,5.2,3.6,7.3
,"Broward County, FL","12011","White","2106-3","2018","2018",83,1233595,6.7,5.4,8.3
,"Broward County, FL","12011","White","2106-3","2019","2019",93,1231583,7.6,6.1,9.3
,"Broward County, FL","12011","White","2106-3","2020","2020",209,1228459,17.0,14.7,19.3
,"Broward County, FL","12011","White","2106-3","2021","2021",217,1207686,18.0,15.6,20.4
,"Broward County, FL","12011","White","2106-3","2022","2022",206,1215478,16.9,14.6,19.3
,"Broward County, FL","12011","White","2106-3","2023","2023",156,1223685,12.7,10.7,14.7
,"Broward County, FL","12011","White","2106-3","2024 ","2024",125,1272331,9.8,8.1,11.5
,"Charlotte County, FL","12015","White","2106-3","2023","2023",11,185711,5.9,3.0,10.6
,"Citrus County, FL","12017","White","2106-3","2021","2021",12,146411,8.2,4.2,14.3
,"Citrus County, FL","12017","White","2106-3","2023","2023",17,153819,11.1,6.4,17.7
,"Clay County, FL","12019","White","2106-3","2018","2018",21,174163,12.1,7.5,18.4
,"Clay County, FL","12019","White","2106-3","2020","2020",17,176576,9.6,5.6,15.4
,"Clay County, FL","12019","White","2106-3","2021","2021",17,175805,9.7,5.6,15.5
,"Clay County, FL","12019","White","2106-3","2022","2022",18,178042,10.1,6.0,16.0
,"Clay County, FL","12019","White","2106-3","2023","2023",13,181329,7.2,3.8,12.3
,"Collier County, FL","12021","White","2106-3","2018","2018",28,337959,8.3,5.5,12.0
,"Collier County, FL","12021","White","2106-3","2019","2019",28,343873,8.1,5.4,11.8
,"Collier County, FL","12021","White","2106-3","2020","2020",33,350672,9.4,6.5,13.2
,"Collier County, FL","12021","White","2106-3","2021","2021",47,344142,13.7,10.0,18.2
,"Collier County, FL","12021","White","2106-3","2022","2022",40,354974,11.3,8.1,15.3
,"Collier County, FL","12021","White","2106-3","2023","2023",39,359823,10.8,7.7,14.8
,"Duval County, FL","12031","Black or African American","2054-5","2018","2018",17,290505,5.9,3.4,9.4
,"Duval County, FL","12031","Black or African American","2054-5","2019","2019",31,294937,10.5,7.1,14.9
,"Duval County, FL","12031","Black or African American","2054-5","2020","2020",43,299599,14.4,10.4,19.3
,"Duval County, FL","12031","Black or African American","2054-5","2021","2021",81,311439,26.0,20.7,32.3
,"Duval County, FL","12031","Black or African American","2054-5","2022","2022",61,315678,19.3,14.8,24.8
,"Duval County, FL","12031","Black or African American","2054-5","2023","2023",56,318053,17.6,13.3,22.9
,"Duval County, FL","12031","Black or African American","2054-5","2024 ","2024",53,324080,16.4,12.3,21.4
,"Duval County, FL","12031","White","2106-3","2018","2018",89,577732,15.4,12.4,19.0
,"Duval County, FL","12031","White","2106-3","2019","2019",108,580425,18.6,15.1,22.1
,"Duval County, FL","12031","White","2106-3","2020","2020",144,582649,24.7,20.7,28.8
,"Duval County, FL","12031","White","2106-3","2021","2021",122,600177,20.3,16.7,23.9
,"Duval County, FL","12031","White","2106-3","2022","2022",118,609091,19.4,15.9,22.9
,"Duval County, FL","12031","White","2106-3","2023","2023",109,618070,17.6,14.3,20.9
,"Duval County, FL","12031","White","2106-3","2024 ","2024",68,630049,10.8,8.4,13.7
,"Escambia County, FL","12033","Black or African American","2054-5","2020","2020",15,74587,20.1,11.3,33.2
,"Escambia County, FL","12033","Black or African American","2054-5","2021","2021",19,74297,25.6,15.4,39.9
,"Escambia County, FL","12033","Black or African American","2054-5","2022","2022",39,74232,52.5,37.4,71.8
,"Escambia County, FL","12033","Black or African American","2054-5","2023","2023",32,74002,43.2,29.6,61.0
,"Escambia County, FL","12033","Black or African American","2054-5","2024 ","2024",17,74631,22.8,13.3,36.5
,"Escambia County, FL","12033","White","2106-3","2018","2018",14,217466,6.4,3.5,10.8
,"Escambia County, FL","12033","White","2106-3","2019","2019",17,219195,7.8,4.5,12.4
,"Escambia County, FL","12033","White","2106-3","2020","2020",23,221897,10.4,6.6,15.6
,"Escambia County, FL","12033","White","2106-3","2021","2021",26,221931,11.7,7.7,17.2
,"Escambia County, FL","12033","White","2106-3","2022","2022",49,223590,21.9,16.2,29.0
,"Escambia County, FL","12033","White","2106-3","2023","2023",26,225064,11.6,7.5,16.9
,"Escambia County, FL","12033","White","2106-3","2024 ","2024",32,227682,14.1,9.6,19.8
,"Hernando County, FL","12053","White","2106-3","2019","2019",12,173822,6.9,3.6,12.1
,"Hernando County, FL","12053","White","2106-3","2021","2021",11,178420,6.2,3.1,11.0
,"Hernando County, FL","12053","White","2106-3","2022","2022",16,183284,8.7,5.0,14.2
,"Hernando County, FL","12053","White","2106-3","2023","2023",11,188019,5.9,2.9,10.5
,"Hernando County, FL","12053","White","2106-3","2024 ","2024",15,191934,7.8,4.4,12.9
,"Hillsborough County, FL","12057","Black or African American","2054-5","2018","2018",11,256401,4.3,2.1,7.7
,"Hillsborough County, FL","12057","Black or African American","2054-5","2019","2019",27,264295,10.2,6.7,14.9
,"Hillsborough County, FL","12057","Black or African American","2054-5","2020","2020",24,273549,8.8,5.6,13.1
,"Hillsborough County, FL","12057","Black or African American","2054-5","2021","2021",31,272285,11.4,7.7,16.2
,"Hillsborough County, FL","12057","Black or African American","2054-5","2022","2022",40,279733,14.3,10.2,19.5
,"Hillsborough County, FL","12057","Black or African American","2054-5","2023","2023",34,285292,11.9,8.3,16.7
,"Hillsborough County, FL","12057","Black or African American","2054-5","2024 ","2024",29,290133,10.0,6.7,14.4
,"Hillsborough County, FL","12057","White","2106-3","2018","2018",37,1067329,3.5,2.4,4.8
,"Hillsborough County, FL","12057","White","2106-3","2019","2019",60,1090585,5.5,4.2,7.1
