"Notes","County","County Code","Education","Education Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Kent County, RI","44003","Not Available","10","2019","2019",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Kent County, RI","44003","Not Available","10","2020","2020",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Newport County, RI","44005","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Providence County, RI","44007","8th grade or less","1","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Providence County, RI","44007","9th through 12th grade with no diploma","2","2021","2021",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Providence County, RI","44007","9th through 12th grade with no diploma","2","2022","2022",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Providence County, RI","44007","9th through 12th grade with no diploma","2","2023","2023",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Providence County, RI","44007","9th through 12th grade with no diploma","2","2024 ","2024",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Providence County, RI","44007","High school graduate or GED completed","3","2021","2021",90,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Providence County, RI","44007","High school graduate or GED completed","3","2022","2022",74,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Providence County, RI","44007","High school graduate or GED completed","3","2023","2023",80,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Providence County, RI","44007","High school graduate or GED completed","3","2024 ","2024",67,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Providence County, RI","44007","Some college credit, but not a degree.","4","2021","2021",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Providence County, RI","44007","Some college credit, but not a degree.","4","2022","2022",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Providence County, RI","44007","Some college credit, but not a degree.","4","2023","2023",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Providence County, RI","44007","Some college credit, but not a degree.","4","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Providence County, RI","44007","Associate degree (AA,AS)","5","2022","2022",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Providence County, RI","44007","Not Available","10","2018","2018",91,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Providence County, RI","44007","Not Available","10","2019","2019",101,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Providence County, RI","44007","Not Available","10","2020","2020",131,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washington County, RI","44009","High school graduate or GED completed","3","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washington County, RI","44009","High school graduate or GED completed","3","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washington County, RI","44009","Not Available","10","2018","2018",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washington County, RI","44009","Not Available","10","2019","2019",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Washington County, RI","44009","Not Available","10","2020","2020",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anderson County, SC","45007","High school graduate or GED completed","3","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Anderson County, SC","45007","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Beaufort County, SC","45013","High school graduate or GED completed","3","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Beaufort County, SC","45013","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Beaufort County, SC","45013","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Beaufort County, SC","45013","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Berkeley County, SC","45015","High school graduate or GED completed","3","2021","2021",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Berkeley County, SC","45015","High school graduate or GED completed","3","2022","2022",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Berkeley County, SC","45015","Not Available","10","2018","2018",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Charleston County, SC","45019","9th through 12th grade with no diploma","2","2022","2022",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Charleston County, SC","45019","9th through 12th grade with no diploma","2","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Charleston County, SC","45019","9th through 12th grade with no diploma","2","2024 ","2024",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Charleston County, SC","45019","High school graduate or GED completed","3","2021","2021",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Charleston County, SC","45019","High school graduate or GED completed","3","2022","2022",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Charleston County, SC","45019","High school graduate or GED completed","3","2023","2023",40,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Charleston County, SC","45019","High school graduate or GED completed","3","2024 ","2024",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Charleston County, SC","45019","Not Available","10","2018","2018",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Charleston County, SC","45019","Not Available","10","2019","2019",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Charleston County, SC","45019","Not Available","10","2020","2020",43,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dorchester County, SC","45035","High school graduate or GED completed","3","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dorchester County, SC","45035","Not Available","10","2018","2018",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florence County, SC","45041","High school graduate or GED completed","3","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Florence County, SC","45041","Not Available","10","2018","2018",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Georgetown County, SC","45043","High school graduate or GED completed","3","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greenville County, SC","45045","9th through 12th grade with no diploma","2","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greenville County, SC","45045","9th through 12th grade with no diploma","2","2022","2022",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greenville County, SC","45045","9th through 12th grade with no diploma","2","2023","2023",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greenville County, SC","45045","9th through 12th grade with no diploma","2","2024 ","2024",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greenville County, SC","45045","High school graduate or GED completed","3","2021","2021",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greenville County, SC","45045","High school graduate or GED completed","3","2022","2022",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greenville County, SC","45045","High school graduate or GED completed","3","2023","2023",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greenville County, SC","45045","High school graduate or GED completed","3","2024 ","2024",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greenville County, SC","45045","Not Available","10","2018","2018",37,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greenville County, SC","45045","Not Available","10","2019","2019",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Greenville County, SC","45045","Not Available","10","2020","2020",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Horry County, SC","45051","9th through 12th grade with no diploma","2","2021","2021",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Horry County, SC","45051","9th through 12th grade with no diploma","2","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Horry County, SC","45051","9th through 12th grade with no diploma","2","2023","2023",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Horry County, SC","45051","High school graduate or GED completed","3","2021","2021",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Horry County, SC","45051","High school graduate or GED completed","3","2022","2022",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Horry County, SC","45051","High school graduate or GED completed","3","2023","2023",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Horry County, SC","45051","High school graduate or GED completed","3","2024 ","2024",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Horry County, SC","45051","Some college credit, but not a degree.","4","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Horry County, SC","45051","Some college credit, but not a degree.","4","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Horry County, SC","45051","Some college credit, but not a degree.","4","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Horry County, SC","45051","Not Available","10","2018","2018",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Horry County, SC","45051","Not Available","10","2019","2019",34,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Horry County, SC","45051","Not Available","10","2020","2020",68,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lancaster County, SC","45057","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lexington County, SC","45063","High school graduate or GED completed","3","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lexington County, SC","45063","High school graduate or GED completed","3","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lexington County, SC","45063","Not Available","10","2019","2019",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Lexington County, SC","45063","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richland County, SC","45079","9th through 12th grade with no diploma","2","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richland County, SC","45079","9th through 12th grade with no diploma","2","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richland County, SC","45079","9th through 12th grade with no diploma","2","2023","2023",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richland County, SC","45079","High school graduate or GED completed","3","2021","2021",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richland County, SC","45079","High school graduate or GED completed","3","2022","2022",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richland County, SC","45079","High school graduate or GED completed","3","2023","2023",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richland County, SC","45079","High school graduate or GED completed","3","2024 ","2024",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richland County, SC","45079","Not Available","10","2018","2018",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richland County, SC","45079","Not Available","10","2019","2019",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Richland County, SC","45079","Not Available","10","2020","2020",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Spartanburg County, SC","45083","9th through 12th grade with no diploma","2","2023","2023",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Spartanburg County, SC","45083","High school graduate or GED completed","3","2021","2021",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Spartanburg County, SC","45083","High school graduate or GED completed","3","2022","2022",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Spartanburg County, SC","45083","High school graduate or GED completed","3","2023","2023",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Spartanburg County, SC","45083","Not Available","10","2018","2018",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Spartanburg County, SC","45083","Not Available","10","2019","2019",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Spartanburg County, SC","45083","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sumter County, SC","45085","High school graduate or GED completed","3","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sumter County, SC","45085","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"York County, SC","45091","High school graduate or GED completed","3","2021","2021",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"York County, SC","45091","Not Available","10","2018","2018",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"York County, SC","45091","Not Available","10","2020","2020",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","8th grade or less","1","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","9th through 12th grade with no diploma","2","2021","2021",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","9th through 12th grade with no diploma","2","2022","2022",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","9th through 12th grade with no diploma","2","2023","2023",55,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","9th through 12th grade with no diploma","2","2024 ","2024",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","High school graduate or GED completed","3","2021","2021",75,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","High school graduate or GED completed","3","2022","2022",81,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","High school graduate or GED completed","3","2023","2023",108,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","High school graduate or GED completed","3","2024 ","2024",94,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","Some college credit, but not a degree.","4","2021","2021",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","Some college credit, but not a degree.","4","2022","2022",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","Some college credit, but not a degree.","4","2023","2023",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","Some college credit, but not a degree.","4","2024 ","2024",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","Associate degree (AA,AS)","5","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","Associate degree (AA,AS)","5","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","Bachelor?s degree (BA, AB, BS)","6","2022","2022",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","Bachelor?s degree (BA, AB, BS)","6","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","Bachelor?s degree (BA, AB, BS)","6","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","Unknown or Not Stated","9","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","Unknown or Not Stated","9","2023","2023",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","Unknown or Not Stated","9","2024 ","2024",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","Not Available","10","2018","2018",63,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","Not Available","10","2019","2019",90,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Davidson County, TN","47037","Not Available","10","2020","2020",118,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hamilton County, TN","47065","High school graduate or GED completed","3","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hamilton County, TN","47065","High school graduate or GED completed","3","2022","2022",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hamilton County, TN","47065","High school graduate or GED completed","3","2023","2023",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hamilton County, TN","47065","High school graduate or GED completed","3","2024 ","2024",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hamilton County, TN","47065","Not Available","10","2019","2019",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hamilton County, TN","47065","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Knox County, TN","47093","9th through 12th grade with no diploma","2","2021","2021",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Knox County, TN","47093","9th through 12th grade with no diploma","2","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Knox County, TN","47093","9th through 12th grade with no diploma","2","2023","2023",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Knox County, TN","47093","High school graduate or GED completed","3","2021","2021",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Knox County, TN","47093","High school graduate or GED completed","3","2022","2022",51,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Knox County, TN","47093","High school graduate or GED completed","3","2023","2023",67,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Knox County, TN","47093","High school graduate or GED completed","3","2024 ","2024",41,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Knox County, TN","47093","Some college credit, but not a degree.","4","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Knox County, TN","47093","Some college credit, but not a degree.","4","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Knox County, TN","47093","Not Available","10","2018","2018",45,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Knox County, TN","47093","Not Available","10","2019","2019",41,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Knox County, TN","47093","Not Available","10","2020","2020",56,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Montgomery County, TN","47125","High school graduate or GED completed","3","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rutherford County, TN","47149","High school graduate or GED completed","3","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rutherford County, TN","47149","High school graduate or GED completed","3","2022","2022",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rutherford County, TN","47149","High school graduate or GED completed","3","2023","2023",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rutherford County, TN","47149","High school graduate or GED completed","3","2024 ","2024",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rutherford County, TN","47149","Not Available","10","2019","2019",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Rutherford County, TN","47149","Not Available","10","2020","2020",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Shelby County, TN","47157","8th grade or less","1","2023","2023",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Shelby County, TN","47157","8th grade or less","1","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Shelby County, TN","47157","9th through 12th grade with no diploma","2","2021","2021",60,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Shelby County, TN","47157","9th through 12th grade with no diploma","2","2022","2022",49,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Shelby County, TN","47157","9th through 12th grade with no diploma","2","2023","2023",48,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Shelby County, TN","47157","9th through 12th grade with no diploma","2","2024 ","2024",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Shelby County, TN","47157","High school graduate or GED completed","3","2021","2021",95,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Shelby County, TN","47157","High school graduate or GED completed","3","2022","2022",113,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Shelby County, TN","47157","High school graduate or GED completed","3","2023","2023",103,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Shelby County, TN","47157","High school graduate or GED completed","3","2024 ","2024",77,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Shelby County, TN","47157","Some college credit, but not a degree.","4","2021","2021",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Shelby County, TN","47157","Some college credit, but not a degree.","4","2022","2022",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Shelby County, TN","47157","Some college credit, but not a degree.","4","2023","2023",25,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Shelby County, TN","47157","Some college credit, but not a degree.","4","2024 ","2024",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Shelby County, TN","47157","Associate degree (AA,AS)","5","2021","2021",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Shelby County, TN","47157","Associate degree (AA,AS)","5","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Shelby County, TN","47157","Unknown or Not Stated","9","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Shelby County, TN","47157","Unknown or Not Stated","9","2023","2023",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Shelby County, TN","47157","Unknown or Not Stated","9","2024 ","2024",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Shelby County, TN","47157","Not Available","10","2018","2018",56,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Shelby County, TN","47157","Not Available","10","2019","2019",91,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Shelby County, TN","47157","Not Available","10","2020","2020",121,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sumner County, TN","47165","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wilson County, TN","47189","High school graduate or GED completed","3","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Wilson County, TN","47189","Not Available","10","2020","2020",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bell County, TX","48027","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bexar County, TX","48029","9th through 12th grade with no diploma","2","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bexar County, TX","48029","9th through 12th grade with no diploma","2","2022","2022",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bexar County, TX","48029","9th through 12th grade with no diploma","2","2023","2023",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bexar County, TX","48029","9th through 12th grade with no diploma","2","2024 ","2024",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bexar County, TX","48029","High school graduate or GED completed","3","2021","2021",40,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bexar County, TX","48029","High school graduate or GED completed","3","2022","2022",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bexar County, TX","48029","High school graduate or GED completed","3","2023","2023",48,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bexar County, TX","48029","High school graduate or GED completed","3","2024 ","2024",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bexar County, TX","48029","Some college credit, but not a degree.","4","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bexar County, TX","48029","Some college credit, but not a degree.","4","2024 ","2024",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bexar County, TX","48029","Not Available","10","2018","2018",47,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bexar County, TX","48029","Not Available","10","2019","2019",56,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Bexar County, TX","48029","Not Available","10","2020","2020",47,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Brazoria County, TX","48039","High school graduate or GED completed","3","2022","2022",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Brazoria County, TX","48039","High school graduate or GED completed","3","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Brazoria County, TX","48039","High school graduate or GED completed","3","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Brazoria County, TX","48039","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Brazoria County, TX","48039","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cameron County, TX","48061","High school graduate or GED completed","3","2023","2023",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Cameron County, TX","48061","High school graduate or GED completed","3","2024 ","2024",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Collin County, TX","48085","High school graduate or GED completed","3","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","8th grade or less","1","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","8th grade or less","1","2022","2022",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","8th grade or less","1","2023","2023",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","8th grade or less","1","2024 ","2024",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","9th through 12th grade with no diploma","2","2021","2021",31,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","9th through 12th grade with no diploma","2","2022","2022",43,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","9th through 12th grade with no diploma","2","2023","2023",52,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","9th through 12th grade with no diploma","2","2024 ","2024",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","High school graduate or GED completed","3","2021","2021",79,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","High school graduate or GED completed","3","2022","2022",90,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","High school graduate or GED completed","3","2023","2023",96,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","High school graduate or GED completed","3","2024 ","2024",99,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","Some college credit, but not a degree.","4","2021","2021",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","Some college credit, but not a degree.","4","2022","2022",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","Some college credit, but not a degree.","4","2023","2023",26,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","Some college credit, but not a degree.","4","2024 ","2024",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","Associate degree (AA,AS)","5","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","Bachelor?s degree (BA, AB, BS)","6","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","Bachelor?s degree (BA, AB, BS)","6","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","Unknown or Not Stated","9","2021","2021",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","Unknown or Not Stated","9","2022","2022",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","Unknown or Not Stated","9","2023","2023",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","Unknown or Not Stated","9","2024 ","2024",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","Not Available","10","2018","2018",110,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","Not Available","10","2019","2019",107,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Dallas County, TX","48113","Not Available","10","2020","2020",139,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Denton County, TX","48121","High school graduate or GED completed","3","2021","2021",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
