"Notes","County","County Code","Single-Year Ages","Single-Year Ages Code",Deaths
,"Suffolk County, NY","36103","50 years","50",47
,"Suffolk County, NY","36103","51 years","51",33
,"Suffolk County, NY","36103","52 years","52",38
,"Suffolk County, NY","36103","53 years","53",30
,"Suffolk County, NY","36103","54 years","54",29
,"Suffolk County, NY","36103","55 years","55",35
,"Suffolk County, NY","36103","56 years","56",35
,"Suffolk County, NY","36103","57 years","57",33
,"Suffolk County, NY","36103","58 years","58",28
,"Suffolk County, NY","36103","59 years","59",28
,"Suffolk County, NY","36103","60 years","60",25
,"Suffolk County, NY","36103","61 years","61",19
,"Suffolk County, NY","36103","62 years","62",12
,"Suffolk County, NY","36103","63 years","63",28
,"Suffolk County, NY","36103","65 years","65",10
,"Westchester County, NY","36119","28 years","28",14
,"Westchester County, NY","36119","29 years","29",10
,"Westchester County, NY","36119","32 years","32",15
,"Westchester County, NY","36119","36 years","36",10
,"Westchester County, NY","36119","38 years","38",12
,"Westchester County, NY","36119","40 years","40",11
,"Westchester County, NY","36119","45 years","45",12
,"Westchester County, NY","36119","47 years","47",10
,"Westchester County, NY","36119","50 years","50",15
,"Westchester County, NY","36119","52 years","52",11
,"Westchester County, NY","36119","53 years","53",12
,"Westchester County, NY","36119","54 years","54",11
,"Westchester County, NY","36119","55 years","55",10
,"Westchester County, NY","36119","57 years","57",12
,"Cumberland County, NC","37051","28 years","28",10
,"Cumberland County, NC","37051","29 years","29",13
,"Cumberland County, NC","37051","30 years","30",14
,"Cumberland County, NC","37051","31 years","31",13
,"Cumberland County, NC","37051","32 years","32",16
,"Cumberland County, NC","37051","33 years","33",21
,"Cumberland County, NC","37051","34 years","34",21
,"Cumberland County, NC","37051","35 years","35",12
,"Cumberland County, NC","37051","36 years","36",15
,"Cumberland County, NC","37051","37 years","37",13
,"Cumberland County, NC","37051","38 years","38",11
,"Cumberland County, NC","37051","40 years","40",21
,"Cumberland County, NC","37051","41 years","41",12
,"Cumberland County, NC","37051","42 years","42",13
,"Cumberland County, NC","37051","43 years","43",22
,"Cumberland County, NC","37051","44 years","44",17
,"Cumberland County, NC","37051","45 years","45",14
,"Cumberland County, NC","37051","47 years","47",14
,"Cumberland County, NC","37051","48 years","48",11
,"Cumberland County, NC","37051","49 years","49",22
,"Cumberland County, NC","37051","50 years","50",11
,"Cumberland County, NC","37051","51 years","51",10
,"Cumberland County, NC","37051","54 years","54",11
,"Cumberland County, NC","37051","56 years","56",17
,"Cumberland County, NC","37051","58 years","58",11
,"Cumberland County, NC","37051","59 years","59",13
,"Cumberland County, NC","37051","60 years","60",11
,"Durham County, NC","37063","31 years","31",10
,"Durham County, NC","37063","38 years","38",10
,"Durham County, NC","37063","39 years","39",10
,"Durham County, NC","37063","42 years","42",11
,"Durham County, NC","37063","45 years","45",10
,"Durham County, NC","37063","47 years","47",15
,"Durham County, NC","37063","53 years","53",13
,"Durham County, NC","37063","55 years","55",15
,"Durham County, NC","37063","56 years","56",10
,"Durham County, NC","37063","57 years","57",12
,"Forsyth County, NC","37067","32 years","32",10
,"Forsyth County, NC","37067","33 years","33",12
,"Forsyth County, NC","37067","36 years","36",13
,"Forsyth County, NC","37067","37 years","37",15
,"Forsyth County, NC","37067","39 years","39",11
,"Forsyth County, NC","37067","40 years","40",14
,"Forsyth County, NC","37067","41 years","41",13
,"Forsyth County, NC","37067","43 years","43",14
,"Forsyth County, NC","37067","45 years","45",12
,"Forsyth County, NC","37067","51 years","51",12
,"Forsyth County, NC","37067","58 years","58",12
,"Guilford County, NC","37081","26 years","26",10
,"Guilford County, NC","37081","27 years","27",10
,"Guilford County, NC","37081","28 years","28",11
,"Guilford County, NC","37081","29 years","29",13
,"Guilford County, NC","37081","30 years","30",10
,"Guilford County, NC","37081","31 years","31",14
,"Guilford County, NC","37081","33 years","33",16
,"Guilford County, NC","37081","34 years","34",23
,"Guilford County, NC","37081","35 years","35",18
,"Guilford County, NC","37081","36 years","36",12
,"Guilford County, NC","37081","37 years","37",10
,"Guilford County, NC","37081","38 years","38",11
,"Guilford County, NC","37081","39 years","39",12
,"Guilford County, NC","37081","41 years","41",15
,"Guilford County, NC","37081","42 years","42",17
,"Guilford County, NC","37081","43 years","43",14
,"Guilford County, NC","37081","44 years","44",10
,"Guilford County, NC","37081","45 years","45",16
,"Guilford County, NC","37081","46 years","46",17
,"Guilford County, NC","37081","47 years","47",10
,"Guilford County, NC","37081","49 years","49",13
,"Guilford County, NC","37081","50 years","50",21
,"Guilford County, NC","37081","51 years","51",11
,"Guilford County, NC","37081","52 years","52",12
,"Guilford County, NC","37081","53 years","53",12
,"Guilford County, NC","37081","54 years","54",15
,"Guilford County, NC","37081","55 years","55",15
,"Guilford County, NC","37081","56 years","56",13
,"Guilford County, NC","37081","57 years","57",16
,"Guilford County, NC","37081","58 years","58",12
,"Guilford County, NC","37081","59 years","59",13
,"Guilford County, NC","37081","60 years","60",13
,"Guilford County, NC","37081","62 years","62",14
,"Mecklenburg County, NC","37119","23 years","23",10
,"Mecklenburg County, NC","37119","24 years","24",11
,"Mecklenburg County, NC","37119","25 years","25",12
,"Mecklenburg County, NC","37119","26 years","26",22
,"Mecklenburg County, NC","37119","27 years","27",19
,"Mecklenburg County, NC","37119","28 years","28",14
,"Mecklenburg County, NC","37119","29 years","29",13
,"Mecklenburg County, NC","37119","30 years","30",17
,"Mecklenburg County, NC","37119","31 years","31",22
,"Mecklenburg County, NC","37119","32 years","32",27
,"Mecklenburg County, NC","37119","33 years","33",22
,"Mecklenburg County, NC","37119","34 years","34",22
,"Mecklenburg County, NC","37119","35 years","35",19
,"Mecklenburg County, NC","37119","36 years","36",26
,"Mecklenburg County, NC","37119","37 years","37",19
,"Mecklenburg County, NC","37119","38 years","38",22
,"Mecklenburg County, NC","37119","39 years","39",20
,"Mecklenburg County, NC","37119","40 years","40",25
,"Mecklenburg County, NC","37119","41 years","41",19
,"Mecklenburg County, NC","37119","42 years","42",23
,"Mecklenburg County, NC","37119","43 years","43",16
,"Mecklenburg County, NC","37119","44 years","44",19
,"Mecklenburg County, NC","37119","45 years","45",12
,"Mecklenburg County, NC","37119","46 years","46",14
,"Mecklenburg County, NC","37119","47 years","47",19
,"Mecklenburg County, NC","37119","48 years","48",13
,"Mecklenburg County, NC","37119","49 years","49",21
,"Mecklenburg County, NC","37119","50 years","50",18
,"Mecklenburg County, NC","37119","51 years","51",15
,"Mecklenburg County, NC","37119","52 years","52",13
,"Mecklenburg County, NC","37119","53 years","53",18
,"Mecklenburg County, NC","37119","54 years","54",14
,"Mecklenburg County, NC","37119","55 years","55",21
,"Mecklenburg County, NC","37119","56 years","56",18
,"Mecklenburg County, NC","37119","57 years","57",21
,"Mecklenburg County, NC","37119","58 years","58",22
,"Mecklenburg County, NC","37119","59 years","59",17
,"Mecklenburg County, NC","37119","60 years","60",11
,"Mecklenburg County, NC","37119","61 years","61",28
,"Mecklenburg County, NC","37119","63 years","63",11
,"Mecklenburg County, NC","37119","64 years","64",16
,"Mecklenburg County, NC","37119","65 years","65",11
,"New Hanover County, NC","37129","37 years","37",10
,"Pitt County, NC","37147","32 years","32",12
,"Pitt County, NC","37147","43 years","43",10
,"Randolph County, NC","37151","47 years","47",10
,"Robeson County, NC","37155","27 years","27",10
,"Robeson County, NC","37155","28 years","28",13
,"Robeson County, NC","37155","29 years","29",13
,"Robeson County, NC","37155","31 years","31",11
,"Robeson County, NC","37155","33 years","33",11
,"Robeson County, NC","37155","34 years","34",13
,"Robeson County, NC","37155","35 years","35",14
,"Robeson County, NC","37155","38 years","38",12
,"Robeson County, NC","37155","39 years","39",11
,"Robeson County, NC","37155","43 years","43",11
,"Robeson County, NC","37155","47 years","47",11
,"Robeson County, NC","37155","48 years","48",10
,"Robeson County, NC","37155","58 years","58",10
,"Rowan County, NC","37159","56 years","56",11
,"Wake County, NC","37183","26 years","26",11
,"Wake County, NC","37183","28 years","28",16
,"Wake County, NC","37183","29 years","29",10
,"Wake County, NC","37183","30 years","30",12
,"Wake County, NC","37183","31 years","31",20
,"Wake County, NC","37183","32 years","32",19
,"Wake County, NC","37183","34 years","34",19
,"Wake County, NC","37183","35 years","35",24
,"Wake County, NC","37183","36 years","36",14
,"Wake County, NC","37183","37 years","37",17
,"Wake County, NC","37183","38 years","38",15
,"Wake County, NC","37183","39 years","39",16
,"Wake County, NC","37183","41 years","41",19
,"Wake County, NC","37183","43 years","43",10
,"Wake County, NC","37183","44 years","44",14
,"Wake County, NC","37183","46 years","46",11
,"Wake County, NC","37183","50 years","50",15
,"Wake County, NC","37183","51 years","51",10
,"Wake County, NC","37183","52 years","52",15
,"Wake County, NC","37183","53 years","53",10
,"Wake County, NC","37183","54 years","54",10
,"Wake County, NC","37183","55 years","55",13
,"Wake County, NC","37183","56 years","56",12
,"Wake County, NC","37183","59 years","59",11
,"Butler County, OH","39017","33 years","33",11
,"Butler County, OH","39017","39 years","39",12
,"Butler County, OH","39017","40 years","40",13
,"Butler County, OH","39017","49 years","49",10
,"Butler County, OH","39017","58 years","58",13
,"Clark County, OH","39023","45 years","45",10
,"Cuyahoga County, OH","39035","23 years","23",11
,"Cuyahoga County, OH","39035","25 years","25",19
,"Cuyahoga County, OH","39035","26 years","26",13
,"Cuyahoga County, OH","39035","27 years","27",23
,"Cuyahoga County, OH","39035","28 years","28",18
,"Cuyahoga County, OH","39035","29 years","29",13
,"Cuyahoga County, OH","39035","30 years","30",29
,"Cuyahoga County, OH","39035","31 years","31",31
,"Cuyahoga County, OH","39035","32 years","32",23
,"Cuyahoga County, OH","39035","33 years","33",25
,"Cuyahoga County, OH","39035","34 years","34",33
,"Cuyahoga County, OH","39035","35 years","35",26
,"Cuyahoga County, OH","39035","36 years","36",34
,"Cuyahoga County, OH","39035","37 years","37",37
,"Cuyahoga County, OH","39035","38 years","38",35
,"Cuyahoga County, OH","39035","39 years","39",26
,"Cuyahoga County, OH","39035","40 years","40",44
,"Cuyahoga County, OH","39035","41 years","41",33
,"Cuyahoga County, OH","39035","42 years","42",27
,"Cuyahoga County, OH","39035","43 years","43",41
,"Cuyahoga County, OH","39035","44 years","44",37
,"Cuyahoga County, OH","39035","45 years","45",25
,"Cuyahoga County, OH","39035","46 years","46",47
,"Cuyahoga County, OH","39035","47 years","47",38
,"Cuyahoga County, OH","39035","48 years","48",37
,"Cuyahoga County, OH","39035","49 years","49",32
,"Cuyahoga County, OH","39035","50 years","50",43
,"Cuyahoga County, OH","39035","51 years","51",32
,"Cuyahoga County, OH","39035","52 years","52",42
,"Cuyahoga County, OH","39035","53 years","53",33
,"Cuyahoga County, OH","39035","54 years","54",48
,"Cuyahoga County, OH","39035","55 years","55",38
,"Cuyahoga County, OH","39035","56 years","56",51
,"Cuyahoga County, OH","39035","57 years","57",47
,"Cuyahoga County, OH","39035","58 years","58",41
,"Cuyahoga County, OH","39035","59 years","59",55
,"Cuyahoga County, OH","39035","60 years","60",51
,"Cuyahoga County, OH","39035","61 years","61",45
,"Cuyahoga County, OH","39035","62 years","62",33
,"Cuyahoga County, OH","39035","63 years","63",43
,"Cuyahoga County, OH","39035","64 years","64",45
,"Cuyahoga County, OH","39035","65 years","65",34
,"Cuyahoga County, OH","39035","66 years","66",29
,"Cuyahoga County, OH","39035","67 years","67",19
,"Cuyahoga County, OH","39035","68 years","68",15
,"Cuyahoga County, OH","39035","70 years","70",12
,"Cuyahoga County, OH","39035","71 years","71",11
,"Franklin County, OH","39049","22 years","22",13
,"Franklin County, OH","39049","23 years","23",15
,"Franklin County, OH","39049","24 years","24",23
,"Franklin County, OH","39049","25 years","25",14
,"Franklin County, OH","39049","26 years","26",16
,"Franklin County, OH","39049","27 years","27",27
,"Franklin County, OH","39049","28 years","28",35
,"Franklin County, OH","39049","29 years","29",45
,"Franklin County, OH","39049","30 years","30",54
,"Franklin County, OH","39049","31 years","31",57
,"Franklin County, OH","39049","32 years","32",42
,"Franklin County, OH","39049","33 years","33",56
,"Franklin County, OH","39049","34 years","34",44
,"Franklin County, OH","39049","35 years","35",53
,"Franklin County, OH","39049","36 years","36",52
,"Franklin County, OH","39049","37 years","37",54
,"Franklin County, OH","39049","38 years","38",52
,"Franklin County, OH","39049","39 years","39",45
,"Franklin County, OH","39049","40 years","40",54
,"Franklin County, OH","39049","41 years","41",48
,"Franklin County, OH","39049","42 years","42",43
,"Franklin County, OH","39049","43 years","43",57
,"Franklin County, OH","39049","44 years","44",40
,"Franklin County, OH","39049","45 years","45",54
,"Franklin County, OH","39049","46 years","46",41
,"Franklin County, OH","39049","47 years","47",50
,"Franklin County, OH","39049","48 years","48",45
,"Franklin County, OH","39049","49 years","49",47
,"Franklin County, OH","39049","50 years","50",48
,"Franklin County, OH","39049","51 years","51",37
,"Franklin County, OH","39049","52 years","52",50
,"Franklin County, OH","39049","53 years","53",40
,"Franklin County, OH","39049","54 years","54",44
,"Franklin County, OH","39049","55 years","55",65
,"Franklin County, OH","39049","56 years","56",60
,"Franklin County, OH","39049","57 years","57",46
,"Franklin County, OH","39049","58 years","58",42
,"Franklin County, OH","39049","59 years","59",52
,"Franklin County, OH","39049","60 years","60",41
,"Franklin County, OH","39049","61 years","61",56
,"Franklin County, OH","39049","62 years","62",40
