"Notes","County","County Code","Single-Year Ages","Single-Year Ages Code",Deaths
,"Burlington County, NJ","34005","30 years","30",19
,"Burlington County, NJ","34005","31 years","31",26
,"Burlington County, NJ","34005","32 years","32",27
,"Burlington County, NJ","34005","33 years","33",35
,"Burlington County, NJ","34005","34 years","34",25
,"Burlington County, NJ","34005","35 years","35",31
,"Burlington County, NJ","34005","36 years","36",21
,"Burlington County, NJ","34005","37 years","37",27
,"Burlington County, NJ","34005","38 years","38",26
,"Burlington County, NJ","34005","39 years","39",30
,"Burlington County, NJ","34005","40 years","40",24
,"Burlington County, NJ","34005","41 years","41",21
,"Burlington County, NJ","34005","42 years","42",19
,"Burlington County, NJ","34005","43 years","43",17
,"Burlington County, NJ","34005","44 years","44",19
,"Burlington County, NJ","34005","45 years","45",12
,"Burlington County, NJ","34005","46 years","46",21
,"Burlington County, NJ","34005","47 years","47",16
,"Burlington County, NJ","34005","48 years","48",15
,"Burlington County, NJ","34005","49 years","49",18
,"Burlington County, NJ","34005","50 years","50",22
,"Burlington County, NJ","34005","51 years","51",11
,"Burlington County, NJ","34005","52 years","52",20
,"Burlington County, NJ","34005","53 years","53",21
,"Burlington County, NJ","34005","54 years","54",16
,"Burlington County, NJ","34005","55 years","55",17
,"Burlington County, NJ","34005","56 years","56",18
,"Burlington County, NJ","34005","59 years","59",18
,"Camden County, NJ","34007","20 years","20",10
,"Camden County, NJ","34007","21 years","21",16
,"Camden County, NJ","34007","22 years","22",10
,"Camden County, NJ","34007","23 years","23",15
,"Camden County, NJ","34007","24 years","24",22
,"Camden County, NJ","34007","25 years","25",21
,"Camden County, NJ","34007","26 years","26",24
,"Camden County, NJ","34007","27 years","27",43
,"Camden County, NJ","34007","28 years","28",28
,"Camden County, NJ","34007","29 years","29",30
,"Camden County, NJ","34007","30 years","30",31
,"Camden County, NJ","34007","31 years","31",38
,"Camden County, NJ","34007","32 years","32",48
,"Camden County, NJ","34007","33 years","33",55
,"Camden County, NJ","34007","34 years","34",51
,"Camden County, NJ","34007","35 years","35",43
,"Camden County, NJ","34007","36 years","36",61
,"Camden County, NJ","34007","37 years","37",42
,"Camden County, NJ","34007","38 years","38",46
,"Camden County, NJ","34007","39 years","39",44
,"Camden County, NJ","34007","40 years","40",47
,"Camden County, NJ","34007","41 years","41",50
,"Camden County, NJ","34007","42 years","42",33
,"Camden County, NJ","34007","43 years","43",30
,"Camden County, NJ","34007","44 years","44",35
,"Camden County, NJ","34007","45 years","45",46
,"Camden County, NJ","34007","46 years","46",29
,"Camden County, NJ","34007","47 years","47",36
,"Camden County, NJ","34007","48 years","48",36
,"Camden County, NJ","34007","49 years","49",31
,"Camden County, NJ","34007","50 years","50",37
,"Camden County, NJ","34007","51 years","51",35
,"Camden County, NJ","34007","52 years","52",31
,"Camden County, NJ","34007","53 years","53",42
,"Camden County, NJ","34007","54 years","54",43
,"Camden County, NJ","34007","55 years","55",47
,"Camden County, NJ","34007","56 years","56",35
,"Camden County, NJ","34007","57 years","57",34
,"Camden County, NJ","34007","58 years","58",31
,"Camden County, NJ","34007","59 years","59",29
,"Camden County, NJ","34007","60 years","60",29
,"Camden County, NJ","34007","61 years","61",14
,"Camden County, NJ","34007","62 years","62",19
,"Camden County, NJ","34007","63 years","63",22
,"Camden County, NJ","34007","64 years","64",15
,"Camden County, NJ","34007","65 years","65",15
,"Camden County, NJ","34007","66 years","66",10
,"Cape May County, NJ","34009","35 years","35",11
,"Cumberland County, NJ","34011","28 years","28",12
,"Cumberland County, NJ","34011","30 years","30",15
,"Cumberland County, NJ","34011","31 years","31",12
,"Cumberland County, NJ","34011","32 years","32",13
,"Cumberland County, NJ","34011","34 years","34",14
,"Cumberland County, NJ","34011","35 years","35",15
,"Cumberland County, NJ","34011","36 years","36",11
,"Cumberland County, NJ","34011","37 years","37",11
,"Cumberland County, NJ","34011","39 years","39",14
,"Cumberland County, NJ","34011","40 years","40",14
,"Cumberland County, NJ","34011","41 years","41",14
,"Cumberland County, NJ","34011","42 years","42",13
,"Cumberland County, NJ","34011","43 years","43",13
,"Cumberland County, NJ","34011","45 years","45",16
,"Cumberland County, NJ","34011","46 years","46",19
,"Cumberland County, NJ","34011","47 years","47",13
,"Cumberland County, NJ","34011","49 years","49",11
,"Cumberland County, NJ","34011","51 years","51",14
,"Cumberland County, NJ","34011","54 years","54",13
,"Cumberland County, NJ","34011","55 years","55",12
,"Cumberland County, NJ","34011","56 years","56",12
,"Cumberland County, NJ","34011","57 years","57",10
,"Cumberland County, NJ","34011","58 years","58",11
,"Cumberland County, NJ","34011","59 years","59",12
,"Cumberland County, NJ","34011","60 years","60",12
,"Essex County, NJ","34013","22 years","22",15
,"Essex County, NJ","34013","23 years","23",14
,"Essex County, NJ","34013","24 years","24",12
,"Essex County, NJ","34013","25 years","25",17
,"Essex County, NJ","34013","26 years","26",17
,"Essex County, NJ","34013","27 years","27",24
,"Essex County, NJ","34013","28 years","28",28
,"Essex County, NJ","34013","29 years","29",34
,"Essex County, NJ","34013","30 years","30",38
,"Essex County, NJ","34013","31 years","31",33
,"Essex County, NJ","34013","32 years","32",41
,"Essex County, NJ","34013","33 years","33",29
,"Essex County, NJ","34013","34 years","34",31
,"Essex County, NJ","34013","35 years","35",27
,"Essex County, NJ","34013","36 years","36",42
,"Essex County, NJ","34013","37 years","37",28
,"Essex County, NJ","34013","38 years","38",29
,"Essex County, NJ","34013","39 years","39",32
,"Essex County, NJ","34013","40 years","40",36
