"Notes","County","County Code","Sex","Sex Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Oakland County, MI","26125","Female","F","2023","2023",11,642997,1.7,0.9,3.1
,"Oakland County, MI","26125","Female","F","2024 ","2024",11,656454,1.7,0.8,3.0
,"Oakland County, MI","26125","Male","M","2020","2020",11,615362,1.8,0.9,3.2
,"Oakland County, MI","26125","Male","M","2021","2021",21,627206,3.3,2.1,5.1
,"Oakland County, MI","26125","Male","M","2023","2023",11,627429,1.8,0.9,3.1
,"Oakland County, MI","26125","Male","M","2024 ","2024",13,640434,2.0,1.1,3.5
,"Saginaw County, MI","26145","Male","M","2020","2020",14,92304,15.2,8.3,25.4
,"Wayne County, MI","26163","Female","F","2018","2018",33,909284,3.6,2.5,5.1
,"Wayne County, MI","26163","Female","F","2019","2019",36,906877,4.0,2.8,5.5
,"Wayne County, MI","26163","Female","F","2020","2020",27,902902,3.0,2.0,4.4
,"Wayne County, MI","26163","Female","F","2021","2021",21,915598,2.3,1.4,3.5
,"Wayne County, MI","26163","Female","F","2022","2022",16,904544,1.8,1.0,2.9
,"Wayne County, MI","26163","Female","F","2023","2023",17,903875,1.9,1.1,3.0
,"Wayne County, MI","26163","Female","F","2024 ","2024",16,914810,1.7,1.0,2.8
,"Wayne County, MI","26163","Male","M","2018","2018",60,844609,7.1,5.4,9.1
,"Wayne County, MI","26163","Male","M","2019","2019",47,842466,5.6,4.1,7.4
,"Wayne County, MI","26163","Male","M","2020","2020",42,837721,5.0,3.6,6.8
,"Wayne County, MI","26163","Male","M","2021","2021",37,859218,4.3,3.0,5.9
,"Wayne County, MI","26163","Male","M","2022","2022",38,852499,4.5,3.2,6.1
,"Wayne County, MI","26163","Male","M","2023","2023",28,847294,3.3,2.2,4.8
,"Wayne County, MI","26163","Male","M","2024 ","2024",20,856253,2.3,1.4,3.6
,"Anoka County, MN","27003","Male","M","2022","2022",13,186118,7.0,3.7,11.9
,"Dakota County, MN","27037","Female","F","2024 ","2024",10,228781,4.4,2.1,8.0
,"Hennepin County, MN","27053","Female","F","2018","2018",16,636228,2.5,1.4,4.1
,"Hennepin County, MN","27053","Female","F","2019","2019",13,639093,2.0,1.1,3.5
,"Hennepin County, MN","27053","Female","F","2020","2020",30,640450,4.7,3.2,6.7
,"Hennepin County, MN","27053","Female","F","2021","2021",20,636957,3.1,1.9,4.8
,"Hennepin County, MN","27053","Female","F","2022","2022",19,632235,3.0,1.8,4.7
,"Hennepin County, MN","27053","Female","F","2023","2023",16,633593,2.5,1.4,4.1
,"Hennepin County, MN","27053","Male","M","2019","2019",16,626750,2.6,1.5,4.1
,"Hennepin County, MN","27053","Male","M","2020","2020",34,627958,5.4,3.7,7.6
,"Hennepin County, MN","27053","Male","M","2021","2021",35,630459,5.6,3.9,7.7
,"Hennepin County, MN","27053","Male","M","2022","2022",24,627886,3.8,2.4,5.7
,"Hennepin County, MN","27053","Male","M","2023","2023",22,625120,3.5,2.2,5.3
,"Hennepin County, MN","27053","Male","M","2024 ","2024",20,631163,3.2,1.9,4.9
,"Ramsey County, MN","27123","Male","M","2020","2020",13,267659,4.9,2.6,8.3
,"Ramsey County, MN","27123","Male","M","2022","2022",21,263743,8.0,4.9,12.2
,"Harrison County, MS","28047","Male","M","2023","2023",10,102494,9.8,4.7,17.9
,"Jackson County, MS","28059","Female","F","2020","2020",10,73442,13.6,6.5,25.0
,"Jackson County, MS","28059","Female","F","2021","2021",10,73190,13.7,6.6,25.1
,"Jackson County, MS","28059","Male","M","2021","2021",11,70797,15.5,7.8,27.8
,"Greene County, MO","29077","Male","M","2018","2018",10,141855,7.0,3.4,13.0
,"Greene County, MO","29077","Male","M","2019","2019",10,142417,7.0,3.4,12.9
,"Jackson County, MO","29095","Female","F","2018","2018",12,361556,3.3,1.7,5.8
,"Jackson County, MO","29095","Male","M","2018","2018",16,338751,4.7,2.7,7.7
,"Jackson County, MO","29095","Male","M","2019","2019",12,339932,3.5,1.8,6.2
,"Jackson County, MO","29095","Male","M","2020","2020",17,340938,5.0,2.9,8.0
,"Jackson County, MO","29095","Male","M","2021","2021",11,348107,3.2,1.6,5.7
,"Jackson County, MO","29095","Male","M","2024 ","2024",12,352936,3.4,1.8,5.9
,"Jefferson County, MO","29099","Female","F","2018","2018",13,112977,11.5,6.1,19.7
,"Jefferson County, MO","29099","Male","M","2018","2018",10,111370,9.0,4.3,16.5
,"Jefferson County, MO","29099","Male","M","2019","2019",12,111762,10.7,5.5,18.8
,"St. Charles County, MO","29183","Female","F","2019","2019",10,204529,4.9,2.3,9.0
,"St. Charles County, MO","29183","Male","M","2018","2018",14,196224,7.1,3.9,12.0
,"St. Louis County, MO","29189","Female","F","2018","2018",20,524058,3.8,2.3,5.9
,"St. Louis County, MO","29189","Female","F","2019","2019",16,522146,3.1,1.8,5.0
,"St. Louis County, MO","29189","Female","F","2020","2020",15,521785,2.9,1.6,4.7
,"St. Louis County, MO","29189","Female","F","2021","2021",14,520303,2.7,1.5,4.5
,"St. Louis County, MO","29189","Female","F","2022","2022",12,515686,2.3,1.2,4.1
,"St. Louis County, MO","29189","Female","F","2023","2023",12,514813,2.3,1.2,4.1
,"St. Louis County, MO","29189","Male","M","2018","2018",21,472887,4.4,2.7,6.8
,"St. Louis County, MO","29189","Male","M","2019","2019",25,472059,5.3,3.4,7.8
,"St. Louis County, MO","29189","Male","M","2020","2020",27,472235,5.7,3.8,8.3
,"St. Louis County, MO","29189","Male","M","2021","2021",22,476884,4.6,2.9,7.0
,"St. Louis County, MO","29189","Male","M","2022","2022",22,474728,4.6,2.9,7.0
,"St. Louis County, MO","29189","Male","M","2023","2023",12,472246,2.5,1.3,4.4
,"St. Louis city, MO","29510","Female","F","2021","2021",12,150660,8.0,4.1,13.9
,"St. Louis city, MO","29510","Male","M","2018","2018",16,146552,10.9,6.2,17.7
,"St. Louis city, MO","29510","Male","M","2019","2019",12,145418,8.3,4.3,14.4
,"St. Louis city, MO","29510","Male","M","2020","2020",11,144253,7.6,3.8,13.6
,"St. Louis city, MO","29510","Male","M","2022","2022",12,139069,8.6,4.5,15.1
,"St. Louis city, MO","29510","Male","M","2024 ","2024",12,134988,8.9,4.6,15.5
,"Douglas County, NE","31055","Female","F","2019","2019",11,289503,3.8,1.9,6.8
,"Douglas County, NE","31055","Female","F","2021","2021",13,294551,4.4,2.4,7.5
,"Douglas County, NE","31055","Male","M","2020","2020",10,283588,3.5,1.7,6.5
,"Douglas County, NE","31055","Male","M","2022","2022",10,291743,3.4,1.6,6.3
,"Clark County, NV","32003","Female","F","2018","2018",72,1118842,6.4,5.0,8.1
,"Clark County, NV","32003","Female","F","2019","2019",46,1136485,4.0,3.0,5.4
,"Clark County, NV","32003","Female","F","2020","2020",73,1162231,6.3,4.9,7.9
,"Clark County, NV","32003","Female","F","2021","2021",64,1144714,5.6,4.3,7.1
,"Clark County, NV","32003","Female","F","2022","2022",49,1157788,4.2,3.1,5.6
,"Clark County, NV","32003","Female","F","2023","2023",43,1168143,3.7,2.7,5.0
,"Clark County, NV","32003","Female","F","2024 ","2024",40,1199703,3.3,2.4,4.5
,"Clark County, NV","32003","Male","M","2018","2018",73,1112805,6.6,5.1,8.2
,"Clark County, NV","32003","Male","M","2019","2019",64,1130230,5.7,4.4,7.2
,"Clark County, NV","32003","Male","M","2020","2020",78,1153732,6.8,5.3,8.4
,"Clark County, NV","32003","Male","M","2021","2021",77,1147762,6.7,5.3,8.4
,"Clark County, NV","32003","Male","M","2022","2022",64,1165197,5.5,4.2,7.0
,"Clark County, NV","32003","Male","M","2023","2023",63,1168430,5.4,4.1,6.9
,"Clark County, NV","32003","Male","M","2024 ","2024",56,1199168,4.7,3.5,6.1
,"Washoe County, NV","32031","Female","F","2018","2018",10,231175,4.3,2.1,8.0
,"Washoe County, NV","32031","Female","F","2019","2019",13,233625,5.6,3.0,9.5
,"Washoe County, NV","32031","Female","F","2020","2020",20,236288,8.5,5.2,13.1
,"Washoe County, NV","32031","Female","F","2021","2021",26,243110,10.7,7.0,15.7
,"Washoe County, NV","32031","Female","F","2022","2022",20,243966,8.2,5.0,12.7
,"Washoe County, NV","32031","Female","F","2023","2023",18,245024,7.3,4.4,11.6
,"Washoe County, NV","32031","Male","M","2018","2018",21,234560,9.0,5.5,13.7
,"Washoe County, NV","32031","Male","M","2019","2019",23,237894,9.7,6.1,14.5
,"Washoe County, NV","32031","Male","M","2020","2020",23,240794,9.6,6.1,14.3
,"Washoe County, NV","32031","Male","M","2021","2021",24,250282,9.6,6.1,14.3
,"Washoe County, NV","32031","Male","M","2022","2022",20,252779,7.9,4.8,12.2
,"Washoe County, NV","32031","Male","M","2023","2023",16,252998,6.3,3.6,10.3
,"Washoe County, NV","32031","Male","M","2024 ","2024",15,257496,5.8,3.3,9.6
,"Atlantic County, NJ","34001","Female","F","2019","2019",14,136079,10.3,5.6,17.3
,"Atlantic County, NJ","34001","Male","M","2019","2019",16,127591,12.5,7.2,20.4
,"Atlantic County, NJ","34001","Male","M","2020","2020",15,127343,11.8,6.6,19.4
,"Bergen County, NJ","34003","Female","F","2019","2019",11,479536,2.3,1.1,4.1
,"Bergen County, NJ","34003","Male","M","2018","2018",26,454688,5.7,3.7,8.4
,"Bergen County, NJ","34003","Male","M","2020","2020",21,452282,4.6,2.9,7.1
,"Bergen County, NJ","34003","Male","M","2021","2021",20,467295,4.3,2.6,6.6
,"Bergen County, NJ","34003","Male","M","2022","2022",17,467984,3.6,2.1,5.8
,"Bergen County, NJ","34003","Male","M","2023","2023",13,469559,2.8,1.5,4.7
,"Burlington County, NJ","34005","Female","F","2018","2018",18,225946,8.0,4.7,12.6
,"Burlington County, NJ","34005","Male","M","2018","2018",16,219438,7.3,4.2,11.8
,"Burlington County, NJ","34005","Male","M","2019","2019",10,219202,4.6,2.2,8.4
,"Burlington County, NJ","34005","Male","M","2020","2020",11,219839,5.0,2.5,9.0
,"Camden County, NJ","34007","Female","F","2018","2018",12,262470,4.6,2.4,8.0
,"Camden County, NJ","34007","Female","F","2020","2020",14,262457,5.3,2.9,8.9
,"Camden County, NJ","34007","Female","F","2021","2021",10,269583,3.7,1.8,6.8
,"Camden County, NJ","34007","Male","M","2018","2018",26,244608,10.6,6.9,15.6
,"Camden County, NJ","34007","Male","M","2019","2019",14,244430,5.7,3.1,9.6
,"Camden County, NJ","34007","Male","M","2020","2020",20,244352,8.2,5.0,12.6
,"Camden County, NJ","34007","Male","M","2021","2021",15,254188,5.9,3.3,9.7
,"Camden County, NJ","34007","Male","M","2022","2022",14,254565,5.5,3.0,9.2
,"Camden County, NJ","34007","Male","M","2023","2023",16,255173,6.3,3.6,10.2
,"Essex County, NJ","34013","Female","F","2018","2018",14,414803,3.4,1.8,5.7
,"Essex County, NJ","34013","Female","F","2019","2019",11,414401,2.7,1.3,4.7
,"Essex County, NJ","34013","Female","F","2022","2022",11,435766,2.5,1.3,4.5
,"Essex County, NJ","34013","Male","M","2018","2018",25,384964,6.5,4.2,9.6
,"Essex County, NJ","34013","Male","M","2019","2019",23,384574,6.0,3.8,9.0
,"Essex County, NJ","34013","Male","M","2020","2020",14,385567,3.6,2.0,6.1
,"Essex County, NJ","34013","Male","M","2021","2021",12,414459,2.9,1.5,5.1
,"Essex County, NJ","34013","Male","M","2022","2022",16,413711,3.9,2.2,6.3
,"Essex County, NJ","34013","Male","M","2023","2023",14,413777,3.4,1.8,5.7
,"Essex County, NJ","34013","Male","M","2024 ","2024",13,430206,3.0,1.6,5.2
,"Gloucester County, NJ","34015","Male","M","2019","2019",13,141846,9.2,4.9,15.7
,"Hudson County, NJ","34017","Male","M","2018","2018",15,336666,4.5,2.5,7.3
,"Hudson County, NJ","34017","Male","M","2019","2019",15,334987,4.5,2.5,7.4
,"Hudson County, NJ","34017","Male","M","2021","2021",10,351336,2.8,1.4,5.2
,"Hudson County, NJ","34017","Male","M","2023","2023",10,352386,2.8,1.4,5.2
,"Mercer County, NJ","34021","Male","M","2018","2018",11,180955,6.1,3.0,10.9
,"Middlesex County, NJ","34023","Female","F","2018","2018",15,420756,3.6,2.0,5.9
,"Middlesex County, NJ","34023","Female","F","2021","2021",12,432528,2.8,1.4,4.8
,"Middlesex County, NJ","34023","Male","M","2018","2018",18,408929,4.4,2.6,7.0
,"Middlesex County, NJ","34023","Male","M","2019","2019",16,407262,3.9,2.2,6.4
,"Middlesex County, NJ","34023","Male","M","2020","2020",14,406314,3.4,1.9,5.8
,"Middlesex County, NJ","34023","Male","M","2021","2021",21,428279,4.9,3.0,7.5
,"Middlesex County, NJ","34023","Male","M","2022","2022",19,428786,4.4,2.7,6.9
,"Middlesex County, NJ","34023","Male","M","2023","2023",16,429438,3.7,2.1,6.1
,"Middlesex County, NJ","34023","Male","M","2024 ","2024",23,442662,5.2,3.3,7.8
,"Monmouth County, NJ","34025","Female","F","2018","2018",10,319066,3.1,1.5,5.8
,"Monmouth County, NJ","34025","Female","F","2021","2021",10,329202,3.0,1.5,5.6
,"Monmouth County, NJ","34025","Male","M","2018","2018",26,302288,8.6,5.6,12.6
,"Monmouth County, NJ","34025","Male","M","2019","2019",14,301063,4.7,2.5,7.8
,"Monmouth County, NJ","34025","Male","M","2020","2020",16,301056,5.3,3.0,8.6
,"Monmouth County, NJ","34025","Male","M","2021","2021",23,316152,7.3,4.6,10.9
,"Monmouth County, NJ","34025","Male","M","2022","2022",13,316115,4.1,2.2,7.0
,"Monmouth County, NJ","34025","Male","M","2023","2023",18,314907,5.7,3.4,9.0
,"Monmouth County, NJ","34025","Male","M","2024 ","2024",14,317115,4.4,2.4,7.4
,"Morris County, NJ","34027","Female","F","2019","2019",11,249924,4.4,2.2,7.9
,"Morris County, NJ","34027","Male","M","2018","2018",10,242781,4.1,2.0,7.6
,"Morris County, NJ","34027","Male","M","2019","2019",10,241921,4.1,2.0,7.6
,"Morris County, NJ","34027","Male","M","2020","2020",10,241679,4.1,2.0,7.6
,"Morris County, NJ","34027","Male","M","2021","2021",17,253441,6.7,3.9,10.7
,"Morris County, NJ","34027","Male","M","2024 ","2024",12,259134,4.6,2.4,8.1
,"Ocean County, NJ","34029","Female","F","2018","2018",15,311285,4.8,2.7,7.9
,"Ocean County, NJ","34029","Female","F","2019","2019",17,313896,5.4,3.2,8.7
,"Ocean County, NJ","34029","Female","F","2020","2020",21,317336,6.6,4.1,10.1
,"Ocean County, NJ","34029","Female","F","2021","2021",17,332734,5.1,3.0,8.2
,"Ocean County, NJ","34029","Female","F","2023","2023",10,338000,3.0,1.4,5.4
,"Ocean County, NJ","34029","Female","F","2024 ","2024",10,341506,2.9,1.4,5.4
,"Ocean County, NJ","34029","Male","M","2018","2018",28,290366,9.6,6.4,13.9
,"Ocean County, NJ","34029","Male","M","2019","2019",23,293290,7.8,5.0,11.8
,"Ocean County, NJ","34029","Male","M","2020","2020",27,296901,9.1,6.0,13.2
,"Ocean County, NJ","34029","Male","M","2021","2021",20,316264,6.3,3.9,9.8
,"Ocean County, NJ","34029","Male","M","2022","2022",24,319582,7.5,4.8,11.2
,"Ocean County, NJ","34029","Male","M","2023","2023",18,321197,5.6,3.3,8.9
,"Passaic County, NJ","34031","Male","M","2019","2019",10,244877,4.1,2.0,7.5
,"Union County, NJ","34039","Male","M","2018","2018",13,272270,4.8,2.5,8.2
,"Union County, NJ","34039","Male","M","2019","2019",10,271901,3.7,1.8,6.8
,"Union County, NJ","34039","Male","M","2020","2020",10,272120,3.7,1.8,6.8
,"Union County, NJ","34039","Male","M","2021","2021",21,282261,7.4,4.6,11.4
,"Union County, NJ","34039","Male","M","2022","2022",10,281882,3.5,1.7,6.5
,"Bernalillo County, NM","35001","Female","F","2018","2018",21,345729,6.1,3.8,9.3
,"Bernalillo County, NM","35001","Female","F","2019","2019",20,346286,5.8,3.5,8.9
,"Bernalillo County, NM","35001","Female","F","2020","2020",27,347678,7.8,5.1,11.3
,"Bernalillo County, NM","35001","Female","F","2021","2021",21,342463,6.1,3.8,9.4
,"Bernalillo County, NM","35001","Female","F","2022","2022",20,341097,5.9,3.6,9.1
,"Bernalillo County, NM","35001","Male","M","2018","2018",31,332972,9.3,6.3,13.2
,"Bernalillo County, NM","35001","Male","M","2019","2019",31,332835,9.3,6.3,13.2
,"Bernalillo County, NM","35001","Male","M","2020","2020",35,333988,10.5,7.3,14.6
,"Bernalillo County, NM","35001","Male","M","2021","2021",47,331930,14.2,10.4,18.8
,"Bernalillo County, NM","35001","Male","M","2022","2022",19,331411,5.7,3.5,9.0
,"Bernalillo County, NM","35001","Male","M","2023","2023",16,330097,4.8,2.8,7.9
,"Bernalillo County, NM","35001","Male","M","2024 ","2024",17,330522,5.1,3.0,8.2
,"Bronx County, NY","36005","Female","F","2018","2018",16,757232,2.1,1.2,3.4
,"Bronx County, NY","36005","Female","F","2019","2019",28,748659,3.7,2.5,5.4
,"Bronx County, NY","36005","Female","F","2020","2020",29,740229,3.9,2.6,5.6
,"Bronx County, NY","36005","Female","F","2021","2021",56,749233,7.5,5.6,9.7
,"Bronx County, NY","36005","Female","F","2022","2022",33,727061,4.5,3.1,6.4
,"Bronx County, NY","36005","Female","F","2023","2023",32,715665,4.5,3.1,6.3
,"Bronx County, NY","36005","Female","F","2024 ","2024",13,731296,1.8,0.9,3.0
,"Bronx County, NY","36005","Male","M","2018","2018",43,674900,6.4,4.6,8.6
,"Bronx County, NY","36005","Male","M","2019","2019",41,669548,6.1,4.4,8.3
,"Bronx County, NY","36005","Male","M","2020","2020",75,660913,11.3,8.9,14.2
,"Bronx County, NY","36005","Male","M","2021","2021",99,675715,14.7,11.9,17.8
,"Bronx County, NY","36005","Male","M","2022","2022",82,652885,12.6,10.0,15.6
,"Bronx County, NY","36005","Male","M","2023","2023",90,640811,14.0,11.3,17.3
,"Bronx County, NY","36005","Male","M","2024 ","2024",42,653428,6.4,4.6,8.7
,"Broome County, NY","36007","Male","M","2020","2020",10,93377,10.7,5.1,19.7
,"Dutchess County, NY","36027","Female","F","2020","2020",10,147619,6.8,3.2,12.5
,"Dutchess County, NY","36027","Male","M","2020","2020",13,145674,8.9,4.8,15.3
,"Dutchess County, NY","36027","Male","M","2021","2021",16,148748,10.8,6.1,17.5
,"Dutchess County, NY","36027","Male","M","2022","2022",11,148557,7.4,3.7,13.2
,"Erie County, NY","36029","Female","F","2018","2018",18,474777,3.8,2.2,6.0
,"Erie County, NY","36029","Female","F","2019","2019",10,474067,2.1,1.0,3.9
,"Erie County, NY","36029","Female","F","2020","2020",19,473023,4.0,2.4,6.3
,"Erie County, NY","36029","Female","F","2021","2021",13,487022,2.7,1.4,4.6
,"Erie County, NY","36029","Female","F","2022","2022",14,486657,2.9,1.6,4.8
,"Erie County, NY","36029","Female","F","2023","2023",20,485757,4.1,2.5,6.4
,"Erie County, NY","36029","Male","M","2018","2018",30,444942,6.7,4.5,9.6
,"Erie County, NY","36029","Male","M","2019","2019",15,444635,3.4,1.9,5.6
,"Erie County, NY","36029","Male","M","2020","2020",27,444218,6.1,4.0,8.8
,"Erie County, NY","36029","Male","M","2021","2021",37,463661,8.0,5.6,11.0
,"Erie County, NY","36029","Male","M","2022","2022",23,463655,5.0,3.1,7.4
,"Erie County, NY","36029","Male","M","2023","2023",18,460390,3.9,2.3,6.2
,"Erie County, NY","36029","Male","M","2024 ","2024",16,463126,3.5,2.0,5.6
,"Kings County, NY","36047","Female","F","2018","2018",13,1359066,1.0,0.5,1.6
,"Kings County, NY","36047","Female","F","2019","2019",13,1347709,1.0,0.5,1.6
,"Kings County, NY","36047","Female","F","2020","2020",29,1336796,2.2,1.5,3.1
,"Kings County, NY","36047","Female","F","2021","2021",34,1383435,2.5,1.7,3.4
,"Kings County, NY","36047","Female","F","2022","2022",34,1354604,2.5,1.7,3.5
,"Kings County, NY","36047","Female","F","2023","2023",23,1342207,1.7,1.1,2.6
,"Kings County, NY","36047","Female","F","2024 ","2024",19,1369677,1.4,0.8,2.2
,"Kings County, NY","36047","Male","M","2018","2018",52,1223764,4.2,3.2,5.6
,"Kings County, NY","36047","Male","M","2019","2019",53,1212194,4.4,3.3,5.7
,"Kings County, NY","36047","Male","M","2020","2020",71,1202138,5.9,4.6,7.4
,"Kings County, NY","36047","Male","M","2021","2021",71,1257617,5.6,4.4,7.1
,"Kings County, NY","36047","Male","M","2022","2022",70,1235912,5.7,4.4,7.2
,"Kings County, NY","36047","Male","M","2023","2023",60,1219018,4.9,3.8,6.3
,"Kings County, NY","36047","Male","M","2024 ","2024",28,1247954,2.2,1.5,3.2
,"Monroe County, NY","36055","Female","F","2018","2018",13,384109,3.4,1.8,5.8
,"Monroe County, NY","36055","Female","F","2019","2019",15,384191,3.9,2.2,6.4
,"Monroe County, NY","36055","Female","F","2020","2020",12,383912,3.1,1.6,5.5
,"Monroe County, NY","36055","Female","F","2021","2021",10,388943,2.6,1.2,4.7
,"Monroe County, NY","36055","Female","F","2022","2022",11,386330,2.8,1.4,5.1
,"Monroe County, NY","36055","Female","F","2023","2023",12,385396,3.1,1.6,5.4
,"Monroe County, NY","36055","Male","M","2018","2018",26,358365,7.3,4.7,10.6
,"Monroe County, NY","36055","Male","M","2019","2019",19,357579,5.3,3.2,8.3
,"Monroe County, NY","36055","Male","M","2020","2020",18,356988,5.0,3.0,8.0
,"Monroe County, NY","36055","Male","M","2021","2021",13,366217,3.5,1.9,6.1
,"Monroe County, NY","36055","Male","M","2023","2023",19,363086,5.2,3.2,8.2
,"Monroe County, NY","36055","Male","M","2024 ","2024",10,364360,2.7,1.3,5.0
,"Nassau County, NY","36059","Female","F","2018","2018",19,696916,2.7,1.6,4.3
,"Nassau County, NY","36059","Female","F","2019","2019",22,695183,3.2,2.0,4.8
,"Nassau County, NY","36059","Female","F","2020","2020",21,691656,3.0,1.9,4.6
,"Nassau County, NY","36059","Female","F","2021","2021",23,706766,3.3,2.1,4.9
,"Nassau County, NY","36059","Female","F","2022","2022",18,701511,2.6,1.5,4.1
,"Nassau County, NY","36059","Female","F","2023","2023",15,701662,2.1,1.2,3.5
,"Nassau County, NY","36059","Male","M","2018","2018",37,661427,5.6,3.9,7.7
,"Nassau County, NY","36059","Male","M","2019","2019",40,661741,6.0,4.3,8.2
,"Nassau County, NY","36059","Male","M","2020","2020",48,659678,7.3,5.4,9.6
,"Nassau County, NY","36059","Male","M","2021","2021",38,684141,5.6,3.9,7.6
,"Nassau County, NY","36059","Male","M","2022","2022",36,682215,5.3,3.7,7.3
,"Nassau County, NY","36059","Male","M","2023","2023",27,680053,4.0,2.6,5.8
,"Nassau County, NY","36059","Male","M","2024 ","2024",25,685745,3.6,2.4,5.4
,"New York County, NY","36061","Female","F","2018","2018",17,857550,2.0,1.2,3.2
,"New York County, NY","36061","Female","F","2019","2019",15,857228,1.7,1.0,2.9
,"New York County, NY","36061","Female","F","2020","2020",22,849229,2.6,1.6,3.9
,"New York County, NY","36061","Female","F","2021","2021",21,826691,2.5,1.6,3.9
,"New York County, NY","36061","Female","F","2022","2022",28,833436,3.4,2.2,4.9
,"New York County, NY","36061","Female","F","2023","2023",24,835883,2.9,1.8,4.3
,"New York County, NY","36061","Female","F","2024 ","2024",17,865466,2.0,1.1,3.1
,"New York County, NY","36061","Male","M","2018","2018",33,771151,4.3,2.9,6.0
,"New York County, NY","36061","Male","M","2019","2019",38,771478,4.9,3.5,6.8
,"New York County, NY","36061","Male","M","2020","2020",51,762760,6.7,5.0,8.8
,"New York County, NY","36061","Male","M","2021","2021",60,750185,8.0,6.1,10.3
,"New York County, NY","36061","Male","M","2022","2022",53,762837,6.9,5.2,9.1
,"New York County, NY","36061","Male","M","2023","2023",44,761568,5.8,4.2,7.8
,"New York County, NY","36061","Male","M","2024 ","2024",28,795198,3.5,2.3,5.1
,"Niagara County, NY","36063","Female","F","2021","2021",10,107661,9.3,4.5,17.1
,"Onondaga County, NY","36067","Male","M","2018","2018",15,222674,6.7,3.8,11.1
,"Onondaga County, NY","36067","Male","M","2021","2021",17,229778,7.4,4.3,11.8
,"Orange County, NY","36071","Female","F","2018","2018",10,190420,5.3,2.5,9.7
,"Orange County, NY","36071","Female","F","2022","2022",15,202844,7.4,4.1,12.2
,"Orange County, NY","36071","Female","F","2023","2023",11,204321,5.4,2.7,9.6
,"Orange County, NY","36071","Male","M","2018","2018",19,191531,9.9,6.0,15.5
,"Orange County, NY","36071","Male","M","2019","2019",14,193030,7.3,4.0,12.2
,"Orange County, NY","36071","Male","M","2021","2021",24,203875,11.8,7.5,17.5
,"Orange County, NY","36071","Male","M","2022","2022",19,203097,9.4,5.6,14.6
,"Queens County, NY","36081","Female","F","2018","2018",20,1173517,1.7,1.0,2.6
,"Queens County, NY","36081","Female","F","2019","2019",15,1159969,1.3,0.7,2.1
,"Queens County, NY","36081","Female","F","2020","2020",29,1145299,2.5,1.7,3.6
,"Queens County, NY","36081","Female","F","2021","2021",24,1192013,2.0,1.3,3.0
,"Queens County, NY","36081","Female","F","2022","2022",19,1163640,1.6,1.0,2.5
,"Queens County, NY","36081","Female","F","2023","2023",21,1152492,1.8,1.1,2.8
,"Queens County, NY","36081","Male","M","2018","2018",25,1105389,2.3,1.5,3.3
,"Queens County, NY","36081","Male","M","2019","2019",31,1093889,2.8,1.9,4.0
,"Queens County, NY","36081","Male","M","2020","2020",79,1080522,7.3,5.8,9.1
,"Queens County, NY","36081","Male","M","2021","2021",55,1139130,4.8,3.6,6.3
,"Queens County, NY","36081","Male","M","2022","2022",76,1114389,6.8,5.4,8.5
,"Queens County, NY","36081","Male","M","2023","2023",58,1099704,5.3,4.0,6.8
,"Queens County, NY","36081","Male","M","2024 ","2024",25,1131885,2.2,1.4,3.3
,"Richmond County, NY","36085","Female","F","2019","2019",13,244813,5.3,2.8,9.1
,"Richmond County, NY","36085","Female","F","2020","2020",12,244356,4.9,2.5,8.6
,"Richmond County, NY","36085","Female","F","2021","2021",14,251971,5.6,3.0,9.3
,"Richmond County, NY","36085","Male","M","2018","2018",19,230765,8.2,5.0,12.9
,"Richmond County, NY","36085","Male","M","2019","2019",20,231330,8.6,5.3,13.4
,"Richmond County, NY","36085","Male","M","2020","2020",32,230971,13.9,9.5,19.6
,"Richmond County, NY","36085","Male","M","2021","2021",30,241523,12.4,8.4,17.7
,"Richmond County, NY","36085","Male","M","2022","2022",26,241085,10.8,7.0,15.8
,"Richmond County, NY","36085","Male","M","2023","2023",17,240309,7.1,4.1,11.3
,"Rockland County, NY","36087","Male","M","2021","2021",11,167710,6.6,3.3,11.7
,"Suffolk County, NY","36103","Female","F","2018","2018",41,751976,5.5,3.9,7.4
,"Suffolk County, NY","36103","Female","F","2019","2019",30,749666,4.0,2.7,5.7
,"Suffolk County, NY","36103","Female","F","2020","2020",23,748697,3.1,1.9,4.6
,"Suffolk County, NY","36103","Female","F","2021","2021",27,769898,3.5,2.3,5.1
,"Suffolk County, NY","36103","Female","F","2022","2022",37,767889,4.8,3.4,6.6
,"Suffolk County, NY","36103","Female","F","2023","2023",33,767556,4.3,3.0,6.0
,"Suffolk County, NY","36103","Female","F","2024 ","2024",25,774055,3.2,2.1,4.8
,"Suffolk County, NY","36103","Male","M","2018","2018",65,729117,8.9,6.9,11.4
,"Suffolk County, NY","36103","Male","M","2019","2019",57,726935,7.8,5.9,10.2
,"Suffolk County, NY","36103","Male","M","2020","2020",54,725576,7.4,5.6,9.7
,"Suffolk County, NY","36103","Male","M","2021","2021",49,756446,6.5,4.8,8.6
,"Suffolk County, NY","36103","Male","M","2022","2022",49,757576,6.5,4.8,8.6
,"Suffolk County, NY","36103","Male","M","2023","2023",48,755614,6.4,4.7,8.4
,"Suffolk County, NY","36103","Male","M","2024 ","2024",35,761854,4.6,3.2,6.4
